,round,tube0,tube1,tube2
0,0,4,0,8
1,1,7,9,2
2,2,8,1,6
3,3,4,3,7
4,4,7,1,3
5,5,6,7,9
6,6,0,2,5
7,7,1,5,7
8,8,7,2,9
9,9,3,1,2
10,10,5,0,4
11,11,7,0,8
12,12,0,2,8
13,13,1,2,3
14,14,1,7,8
15,15,3,9,4
16,16,5,0,8
17,17,3,5,1
18,18,5,6,9
19,19,1,6,2
20,20,0,1,6
21,21,6,8,0
22,22,8,9,7
23,23,1,9,5
