,round,tube0,tube1,tube2
0,0,8,1,3
1,1,7,5,8
2,2,3,2,5
3,3,9,7,5
4,4,0,3,1
5,5,9,4,1
6,6,1,6,7
7,7,5,4,2
8,8,0,6,3
9,9,1,3,6
10,10,4,8,0
11,11,4,5,9
12,12,7,5,3
13,13,9,1,2
14,14,2,3,5
15,15,0,9,3
16,16,8,2,4
17,17,9,5,2
18,18,8,0,2
19,19,8,4,0
20,20,6,0,5
21,21,0,5,9
22,22,4,2,8
23,23,6,7,1
