,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,2,13,6,3,19,1
1,1,18,4,5,0,20,2,3
2,2,7,3,8,15,4,14,5
3,3,19,9,7,16,18,10,5
4,4,4,3,15,10,6,9,8
5,5,1,4,2,0,15,16,6
6,6,0,5,11,1,8,9,3
7,7,10,19,7,4,15,2,9
8,8,1,0,15,20,2,10,19
9,9,12,6,3,8,20,13,5
10,10,6,4,16,5,11,18,0
11,11,3,10,9,4,11,16,7
12,12,16,10,4,5,15,18,20
13,13,1,14,9,11,4,7,0
14,14,3,5,7,13,14,1,10
15,15,19,5,17,3,14,15,18
16,16,8,6,9,7,19,10,15
17,17,10,9,19,16,5,18,7
18,18,5,17,7,8,14,11,16
19,19,0,1,9,13,11,2,15
20,20,16,14,13,7,17,4,1
21,21,16,6,20,13,7,9,3
22,22,3,9,16,15,10,5,6
23,23,11,5,4,3,16,6,2
24,24,0,13,10,4,6,12,11
25,25,18,10,3,11,12,9,5
26,26,10,0,11,14,18,13,12
27,27,4,2,0,5,18,15,10
28,28,19,3,18,7,17,16,8
29,29,16,17,13,1,12,9,18
30,30,1,2,15,20,5,7,3
31,31,3,2,12,4,16,13,20
32,32,8,20,9,10,3,5,2
33,33,17,6,13,8,18,5,3
34,34,0,18,9,16,15,14,3
35,35,16,15,20,6,13,1,8
36,36,20,3,17,4,7,12,16
37,37,19,13,6,7,12,4,11
38,38,15,1,19,16,18,17,14
39,39,9,17,16,6,12,15,14
40,40,12,9,18,19,1,4,17
41,41,2,16,9,19,10,14,0
42,42,11,17,13,15,12,9,2
43,43,14,5,10,18,19,20,12
44,44,11,20,17,10,19,14,1
45,45,12,0,9,8,11,20,14
46,46,4,2,20,7,14,12,15
47,47,14,9,5,8,1,13,4
48,48,14,0,8,20,5,3,18
