,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,9,12,1,11,6,0,7
1,1,5,4,0,2,6,1,8
2,2,2,3,4,0,1,5,15
3,3,13,12,7,6,4,0,2
4,4,9,12,0,4,6,15,14
5,5,7,19,20,1,2,11,8
6,6,7,11,18,2,1,15,13
7,7,2,1,5,0,15,20,14
8,8,7,16,0,13,6,1,5
9,9,19,5,0,3,8,2,13
10,10,17,14,7,19,1,10,13
11,11,1,11,12,4,5,19,3
12,12,2,9,5,4,3,10,6
13,13,3,5,2,4,6,10,14
14,14,3,8,1,13,0,14,7
15,15,2,0,1,5,11,16,15
16,16,6,7,8,3,5,1,0
17,17,2,8,9,4,14,16,7
18,18,10,9,20,16,0,3,12
19,19,8,5,6,3,9,18,10
20,20,8,9,6,12,3,17,0
21,21,14,19,12,7,10,20,4
22,22,4,6,10,16,15,3,0
23,23,16,4,1,5,11,0,14
24,24,10,14,9,3,16,13,2
25,25,1,9,8,3,20,6,19
26,26,3,2,5,13,8,15,9
27,27,5,8,1,0,2,4,14
28,28,8,13,4,9,2,10,20
29,29,0,14,6,7,17,12,8
30,30,2,4,6,8,5,7,18
31,31,4,8,14,3,0,17,7
32,32,3,7,9,12,11,0,1
33,33,8,11,4,5,3,6,18
34,34,20,14,16,13,10,15,12
35,35,5,8,1,6,7,4,16
36,36,13,16,2,5,4,20,17
37,37,5,9,12,13,1,10,14
38,38,5,2,18,10,19,6,14
39,39,11,2,10,13,20,14,9
40,40,15,12,3,10,1,5,11
41,41,4,11,2,12,8,16,10
42,42,6,2,17,13,4,0,11
43,43,14,6,5,13,9,18,19
44,44,3,2,0,11,18,5,14
45,45,5,4,8,6,7,0,13
46,46,5,4,6,0,12,2,19
47,47,13,6,8,2,14,18,4
48,48,4,18,14,9,1,8,15
