,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,16,7,1,11,15,19
1,1,19,4,14,3,0,15,17
2,2,1,5,7,19,3,8,17
3,3,1,5,8,9,13,20,3
4,4,9,11,19,1,17,20,13
5,5,6,14,18,5,15,9,4
6,6,7,18,13,6,1,11,0
7,7,18,11,12,5,0,2,1
8,8,12,7,0,15,16,5,8
9,9,3,5,10,0,4,9,12
10,10,4,11,13,8,18,3,12
11,11,17,14,0,10,20,2,3
12,12,2,9,16,10,6,4,12
13,13,20,0,18,13,17,10,16
14,14,0,13,4,8,18,3,11
15,15,13,9,5,11,1,2,17
16,16,14,9,0,20,4,6,7
17,17,19,7,17,20,4,3,0
18,18,1,15,18,6,10,13,2
19,19,2,9,17,16,20,12,7
20,20,14,11,17,13,5,8,9
21,21,1,16,5,10,17,9,4
22,22,14,15,8,7,17,20,19
23,23,2,12,11,15,5,4,3
24,24,2,3,12,6,5,17,10
25,25,16,4,3,6,7,17,1
26,26,20,13,14,17,16,12,2
27,27,2,3,0,16,5,7,15
28,28,5,15,1,18,9,6,4
29,29,4,13,3,12,6,0,1
30,30,14,4,2,8,5,3,13
31,31,3,9,13,8,5,6,20
32,32,20,7,3,5,15,2,1
33,33,1,0,8,13,18,20,11
34,34,1,2,19,18,8,0,7
35,35,0,10,2,6,20,3,8
36,36,14,3,12,2,4,16,6
37,37,4,3,14,2,18,10,20
38,38,18,2,20,0,10,12,9
39,39,10,16,19,13,9,4,1
40,40,20,19,18,17,10,7,3
41,41,20,14,13,6,19,5,10
42,42,13,5,9,17,8,11,15
43,43,8,6,14,1,3,10,4
44,44,3,20,1,13,11,15,5
45,45,14,1,2,3,12,10,13
46,46,7,1,14,3,15,4,11
47,47,19,0,3,5,13,16,8
48,48,5,6,8,4,7,0,13
