,round,tube0,tube1,tube2
0,0,5,6,0
1,1,7,1,6
2,2,7,8,3
3,3,7,6,3
4,4,2,3,1
5,5,2,6,7
6,6,5,0,6
7,7,7,0,5
8,8,0,6,8
9,9,1,9,3
10,10,4,3,2
11,11,9,8,5
12,12,5,4,2
13,13,1,3,5
14,14,0,1,2
15,15,3,7,8
16,16,8,6,7
17,17,9,6,5
18,18,6,0,7
19,19,7,2,4
20,20,6,7,8
21,21,8,5,3
22,22,6,0,8
23,23,1,7,0
