,round,tube0,tube1,tube2
0,0,6,8,1
1,1,7,9,3
2,2,4,9,1
3,3,3,0,2
4,4,7,3,4
5,5,2,6,1
6,6,3,6,7
7,7,4,1,3
8,8,6,0,8
9,9,4,2,6
10,10,7,0,6
11,11,7,8,1
12,12,1,6,5
13,13,3,8,0
14,14,7,3,9
15,15,1,7,8
16,16,6,8,2
17,17,4,5,7
18,18,5,6,1
19,19,9,2,5
20,20,9,3,1
21,21,9,0,8
22,22,1,5,0
23,23,4,6,3
