,round,tube,sp,st,final_pop
0,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.19148256438619385, 0.0, 0.0, 0.0, 0.2556079439468693, 0.0)",28
1,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.21879995919406217, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",46
2,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.13301104204013403, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",115
3,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.19148256438619385, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",767
4,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.0772285285240437, 0.19148256438619385, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",20
5,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.0772285285240437, 0.19148256438619385, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",22
6,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.21879995919406217, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",16
7,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.19148256438619385, 0.0, 0.0, 0.0, 0.2556079439468693, 0.0)",7
8,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.19148256438619385, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",849
9,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.13301104204013403, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",25
10,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.19148256438619385, 0.0, 0.0, 0.0, 0.2556079439468693, 0.0)",63
11,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.21879995919406217, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",34
12,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.19148256438619385, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",882
13,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.0772285285240437, 0.19148256438619385, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",21
14,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.06702517367719063, 0.13301104204013403, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",5
