,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,1,13,11,3,14,16
1,1,10,11,9,14,13,7,0
2,2,1,6,15,4,5,7,0
3,3,7,3,15,6,1,9,11
4,4,5,16,15,4,7,12,3
5,5,7,9,1,2,8,6,15
6,6,2,14,7,1,17,8,12
7,7,17,18,12,10,6,19,3
8,8,9,18,10,1,15,19,7
9,9,2,13,5,4,10,14,16
10,10,10,20,11,0,1,6,17
11,11,17,4,16,14,2,18,20
12,12,8,10,6,7,1,2,15
13,13,7,9,12,6,11,0,13
14,14,2,0,1,17,3,5,16
15,15,2,3,4,0,1,6,5
16,16,9,17,18,12,5,14,13
17,17,17,4,8,10,0,1,16
18,18,6,4,12,19,7,1,2
19,19,8,6,17,7,20,19,18
20,20,1,4,3,18,17,11,5
21,21,4,2,5,0,13,20,9
22,22,13,8,1,0,14,2,18
23,23,11,3,18,9,8,0,6
24,24,6,3,16,7,15,1,0
25,25,0,18,3,4,20,7,16
26,26,12,1,17,5,19,11,10
27,27,9,0,11,10,1,7,14
28,28,4,9,17,14,20,5,18
29,29,2,3,13,0,17,20,16
30,30,5,11,4,6,12,16,15
31,31,20,19,5,4,11,2,13
32,32,2,1,0,5,3,16,17
33,33,5,12,9,1,13,14,3
34,34,0,3,19,14,12,10,16
35,35,14,20,11,6,0,17,10
36,36,14,0,19,1,13,12,18
37,37,7,1,9,16,8,6,11
38,38,4,8,1,15,17,19,10
39,39,1,10,12,9,5,6,20
40,40,9,0,13,10,6,11,17
41,41,19,16,9,0,15,20,10
42,42,4,20,3,2,1,15,9
43,43,16,1,18,7,8,13,0
44,44,0,4,6,2,1,9,7
45,45,15,6,10,19,14,17,7
46,46,0,11,15,3,6,13,14
47,47,7,1,19,20,5,4,8
48,48,1,20,4,18,3,12,16
