,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,9,7,11,15,10,17
1,1,13,14,15,19,9,18,8
2,2,1,18,10,16,14,20,3
3,3,10,0,20,5,4,2,3
4,4,13,12,8,17,6,16,14
5,5,19,4,6,12,1,14,18
6,6,10,18,3,20,7,15,13
7,7,5,20,9,14,19,17,16
8,8,15,1,11,19,16,10,4
9,9,17,2,12,4,18,11,13
10,10,17,18,2,13,16,4,0
11,11,20,0,8,17,13,4,7
12,12,12,9,20,13,18,6,8
13,13,6,18,20,10,11,2,1
14,14,12,9,0,3,1,8,11
15,15,0,6,7,11,13,14,4
16,16,5,11,20,4,16,6,13
17,17,19,6,15,2,18,20,1
18,18,9,15,10,12,2,16,4
19,19,0,1,11,10,12,13,2
20,20,2,10,16,15,5,4,7
21,21,15,13,2,1,9,0,4
22,22,14,11,3,16,13,2,9
23,23,18,7,17,16,11,2,3
24,24,2,8,1,14,11,12,10
25,25,7,20,4,2,0,9,19
26,26,13,6,2,10,18,20,8
27,27,1,2,0,4,6,16,13
28,28,17,12,4,18,0,5,15
29,29,0,19,2,18,17,8,10
30,30,7,19,13,12,3,9,1
31,31,1,5,17,11,16,13,4
32,32,0,17,19,16,8,4,12
33,33,6,17,4,3,11,8,9
34,34,15,7,10,14,2,18,13
35,35,5,9,14,15,1,6,18
36,36,15,20,14,19,6,3,16
37,37,18,7,11,8,10,3,13
38,38,11,0,7,16,13,8,1
39,39,17,5,8,7,19,20,16
40,40,17,4,10,5,3,1,13
41,41,1,16,5,7,2,6,17
42,42,12,9,5,19,13,6,2
43,43,9,11,4,5,19,12,16
44,44,15,9,6,0,16,5,14
45,45,17,6,5,0,4,13,3
46,46,15,6,9,18,2,14,7
47,47,4,16,19,6,15,13,7
48,48,0,13,11,1,8,12,3
