,round,tube0,tube1,tube2
0,0,3,7,0
1,1,8,6,3
2,2,3,8,0
3,3,6,7,9
4,4,3,6,7
5,5,8,1,0
6,6,4,1,2
7,7,9,6,3
8,8,7,5,4
9,9,3,7,2
10,10,9,7,8
11,11,3,9,1
12,12,4,7,6
13,13,6,5,1
14,14,0,9,5
15,15,6,2,9
16,16,0,7,1
17,17,8,0,5
18,18,9,1,6
19,19,2,0,4
20,20,9,5,8
21,21,7,6,0
22,22,1,5,8
23,23,1,5,6
