,round,tube0,tube1,tube2
0,0,4,5,3
1,1,4,1,7
2,2,7,1,2
3,3,5,8,3
4,4,7,9,0
5,5,0,8,9
6,6,5,7,4
7,7,9,6,1
8,8,2,8,0
9,9,3,0,2
10,10,7,5,4
11,11,7,5,1
12,12,5,8,1
13,13,4,6,1
14,14,9,1,4
15,15,1,8,9
16,16,3,5,1
17,17,9,5,4
18,18,0,1,4
19,19,3,6,8
20,20,4,8,2
21,21,6,5,0
22,22,6,5,0
23,23,1,3,7
