,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,5,14,9,16,0,11
1,1,0,15,12,10,16,1,11
2,2,13,0,2,10,11,9,7
3,3,5,20,7,19,3,12,1
4,4,12,14,4,18,20,10,7
5,5,11,1,7,13,16,4,5
6,6,16,11,0,13,20,3,17
7,7,19,14,1,8,2,0,7
8,8,19,5,15,8,6,4,0
9,9,15,17,11,10,12,4,1
10,10,9,2,4,7,8,16,15
11,11,19,3,10,13,4,20,14
12,12,11,5,8,1,9,17,10
13,13,15,20,0,4,14,7,9
14,14,11,20,13,3,17,19,10
15,15,20,11,1,19,7,13,3
16,16,9,5,18,2,11,17,7
17,17,20,10,2,4,11,0,8
18,18,20,2,11,5,9,1,19
19,19,16,8,20,19,9,13,14
20,20,19,9,15,6,17,20,4
21,21,8,2,5,14,9,4,19
22,22,3,6,14,11,10,5,1
23,23,4,13,18,20,19,8,0
24,24,17,11,19,6,8,18,4
25,25,9,4,7,2,8,0,1
26,26,1,3,8,5,0,14,6
27,27,16,19,18,1,9,11,12
28,28,11,18,2,10,5,19,20
29,29,5,12,7,9,10,8,13
30,30,15,1,13,3,11,19,16
31,31,14,13,20,2,12,7,19
32,32,14,12,4,8,0,3,15
33,33,10,6,7,11,2,0,20
34,34,14,13,20,15,9,17,19
35,35,18,8,7,14,6,20,15
36,36,14,5,19,8,4,17,16
37,37,7,11,20,9,15,0,17
38,38,20,8,4,3,1,12,13
39,39,5,16,12,4,20,17,15
40,40,6,1,7,19,14,18,5
41,41,10,15,7,16,0,6,8
42,42,5,11,20,16,2,17,8
43,43,17,20,8,16,3,1,4
44,44,10,14,11,18,17,7,3
45,45,8,14,5,17,16,11,10
46,46,15,11,14,13,20,5,8
47,47,16,8,14,18,17,20,13
48,48,14,9,20,4,7,18,3
