,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,17,18,20,19,4,13
1,1,6,17,16,15,19,11,0
2,2,18,9,8,3,1,2,17
3,3,1,7,19,18,20,12,8
4,4,9,1,2,6,7,18,14
5,5,0,3,5,19,9,14,16
6,6,19,20,7,0,11,12,10
7,7,3,19,16,4,18,5,12
8,8,12,18,19,17,11,15,7
9,9,20,5,14,3,1,7,17
10,10,12,4,18,3,9,6,1
11,11,16,1,11,13,5,18,3
12,12,4,3,18,19,8,0,6
13,13,6,19,9,20,17,5,13
14,14,2,12,20,16,18,17,19
15,15,5,12,16,15,1,7,11
16,16,11,3,15,1,10,20,18
17,17,5,20,4,9,0,11,7
18,18,10,13,12,18,5,19,11
19,19,1,7,17,6,14,12,9
20,20,5,0,10,16,2,13,4
21,21,12,20,6,16,10,15,2
22,22,19,11,16,1,6,2,18
23,23,1,7,11,16,15,10,8
24,24,15,12,3,1,17,5,6
25,25,15,0,2,1,5,10,3
26,26,18,1,20,17,15,11,12
27,27,14,12,3,10,20,2,9
28,28,7,10,15,3,4,18,0
29,29,16,20,2,17,19,18,14
30,30,19,15,12,6,9,13,7
31,31,14,13,9,1,0,19,10
32,32,16,4,2,13,11,18,5
33,33,13,12,11,9,1,15,10
34,34,1,6,2,20,3,18,19
35,35,2,4,16,6,17,11,5
36,36,5,18,7,16,0,10,6
37,37,0,9,18,3,16,12,8
38,38,0,16,9,14,7,11,8
39,39,12,6,3,18,15,4,14
40,40,19,3,0,17,2,10,11
41,41,0,5,18,16,11,7,4
42,42,6,12,16,0,9,2,14
43,43,6,13,7,17,10,8,14
44,44,19,4,12,8,17,2,13
45,45,20,19,17,0,12,13,4
46,46,16,4,3,14,17,10,0
47,47,3,20,10,16,13,6,18
48,48,1,2,18,16,19,10,5
