,round,tube,sp_div_H,tot_pop_0,tot_final_pop,tot_auc,mean_fc,deg_score,nut_score
0,0.0,0.0,0.3973948916304037,40.0,523.0,38071.0,13.074986925013075,0.33235712462841926,0.44147842620977196
1,0.0,1.0,0.8123434110074189,40.0,291.0,22737.0,7.274992725007275,0.3513670373902694,0.5164230562921128
2,0.0,2.0,0.7031185872430777,40.0,845.0,67034.0,21.124978875021124,0.41178396558997576,0.9998295176647576
3,0.0,3.0,1.0002854516666986,40.0,806.0,67388.0,20.149979850020152,0.4160630236155385,0.9997956986986183
4,0.0,4.0,0.527935277285935,40.0,564.0,32423.0,14.099985900014099,0.4325823136329866,0.7644500682812918
5,0.0,5.0,0.7757981673473354,40.0,220.0,12235.0,5.499994500005499,0.4561933209194481,0.5105637437912622
6,0.0,6.0,0.8683023867108848,40.0,609.0,53463.0,15.224984775015226,0.37346733989815006,0.49999997533769724
7,0.0,7.0,0.566272415533196,40.0,657.0,38453.0,16.424983575016427,0.5143744310054288,0.962227898830643
8,0.0,8.0,0.5534842870381947,40.0,740.0,60761.0,18.4999815000185,0.46735022924702263,0.6259117457849444
9,0.0,9.0,0.7906693588103735,40.0,946.0,90706.0,23.64997635002365,0.32751958504138134,0.9997993869813239
10,0.0,10.0,0.8259243283717669,40.0,332.0,23091.0,8.299991700008299,0.33844121863904175,0.3819150968792987
11,0.0,11.0,0.1495795273888775,40.0,571.0,49707.0,14.274985725014274,0.3159426596765412,0.41931575435428947
12,0.0,12.0,1.0059573326962907,40.0,855.0,57523.0,21.374978625021374,0.4793843924684853,0.872147911012632
13,0.0,13.0,1.0886453722857263,40.0,918.0,71577.0,22.94997705002295,0.5621644906066259,0.9996979261942173
14,0.0,14.0,0.933752021965067,40.0,408.0,33337.0,10.1999898000102,0.3879587492105745,0.5096427869415419
15,0.0,15.0,0.8595523691673896,40.0,575.0,25208.0,14.374985625014375,0.556739346301368,0.6402937523738337
16,0.0,16.0,0.270230783121168,40.0,477.0,52213.0,11.924988075011925,0.27529077703858384,0.49999993222358285
17,0.0,17.0,0.9740328975174519,40.0,365.0,17248.0,9.124990875009125,0.5241330996922766,0.6183260674399164
18,0.0,18.0,1.226549067778967,40.0,254.0,23881.0,6.34999365000635,0.35114496465229095,0.2928931914377615
19,0.0,19.0,0.8809492556149039,40.0,656.0,44414.0,16.3999836000164,0.5705554097998362,0.8350673527834793
20,0.0,20.0,0.8389131387369257,40.0,504.0,34010.0,12.599987400012601,0.5123201957445993,0.7802369483125545
21,1.0,0.0,0.7772747457908477,31.0,682.0,46853.0,16.31247335075947,0.4631394367973565,0.8260421692131732
22,1.0,1.0,0.6024456203060597,36.0,583.0,42914.0,9.233312890270849,0.4708295464280625,0.5895898773930741
23,1.0,2.0,0.8623453453690559,41.0,705.0,69355.0,15.454317343054196,0.3420037019229144,0.999822719608705
24,1.0,3.0,1.0290482973105803,56.0,966.0,78020.0,18.12411704774961,0.5465472817843049,0.9996459919176061
25,1.0,4.0,1.1084752539651306,51.0,952.0,72231.0,15.310168147848069,0.5499214640121515,0.9996933616816576
26,1.0,5.0,1.2177146086245114,69.0,865.0,76253.0,12.125349639428576,0.5207847023531565,0.9998234560471432
27,1.0,6.0,0.5797799753539369,26.0,499.0,22744.0,12.550915687058959,0.49511164956721,0.494201822934613
28,1.0,7.0,0.7225054507791876,35.0,726.0,65532.0,18.27663991423723,0.4123263597378699,0.9997856750629512
29,1.0,8.0,0.7706427799115407,42.0,644.0,49468.0,17.116547434665975,0.4448729886383862,0.5984721367580366
30,1.0,9.0,1.0966370606671636,45.0,352.0,23390.0,6.561899581712553,0.5035228598831906,0.5202977885888795
31,1.0,10.0,1.0025284791675488,22.0,856.0,34546.0,32.61423389396331,0.7142670138995981,0.922566652932173
32,1.0,11.0,1.0976700579106753,17.0,345.0,15560.0,16.26663577228128,0.497352801778261,0.5020861226883111
33,1.0,12.0,0.923093680531503,68.0,581.0,46622.0,10.42574335337462,0.5563635592902733,0.8045456595698652
34,1.0,13.0,0.6017556887029074,61.0,474.0,39766.0,5.967026149884342,0.5116360830463944,0.8638885762687791
35,1.0,14.0,0.4146139094937277,37.0,605.0,39560.0,12.499985030894303,0.46388256793615334,0.9908716785785455
36,1.0,15.0,0.7021349880004549,31.0,449.0,34843.0,15.596574615991678,0.45909986976923023,0.7412796424997622
37,1.0,16.0,0.5905644653343375,18.0,609.0,32828.0,25.99994805569977,0.4677596674476514,0.8524534237040573
38,1.0,17.0,0.8628861228329263,41.0,668.0,41213.0,10.019646885659807,0.4224148224452514,0.99976060522418
39,1.0,18.0,1.0998273868972073,52.0,891.0,73150.0,12.785544330136519,0.5451597610971076,0.9998105961775108
40,1.0,19.0,0.932703293121553,56.0,924.0,62583.0,12.121353626582394,0.6349727499514517,0.9997027430004287
41,1.0,20.0,0.8584569209738431,40.0,755.0,57758.0,16.308174088486663,0.4331117167602927,0.647673335618157
42,2.0,0.0,1.0349366595177252,52.0,965.0,49046.0,16.259164104030443,0.7294574751680449,0.9408314096784942
43,2.0,1.0,1.0149095983739376,79.0,797.0,68810.0,10.575643305085755,0.5105355083533621,0.9996893414469284
44,2.0,2.0,1.0384860693014097,56.0,947.0,66267.0,19.846543015242535,0.6659914535661895,0.9997647411391904
45,2.0,3.0,0.8553635369040804,54.0,883.0,64952.0,13.483317785673655,0.6154784746465845,0.9996669192530917
46,2.0,4.0,1.0288103109581557,56.0,838.0,59946.0,13.279989881712497,0.587044655829926,0.9996984587366282
47,2.0,5.0,0.8091441929930429,63.0,908.0,66478.0,13.291683888488329,0.5616416629470412,0.8939560943655585
48,2.0,6.0,0.9838588115170066,51.0,780.0,49747.0,15.923952662643932,0.6271198507316845,0.9998011620261357
49,2.0,7.0,1.0381330625773106,31.0,470.0,35173.0,16.210296448351585,0.4720140013025206,0.642843914819554
50,2.0,8.0,1.3569960282139109,45.0,618.0,47046.0,22.641876877736166,0.4898525297745022,0.6655090631289484
51,2.0,9.0,1.0414074598899883,53.0,943.0,79755.0,13.490244121341423,0.5573184662188853,0.9996734987995891
52,2.0,10.0,1.1092608906203598,54.0,917.0,76364.0,17.91196673732582,0.5464919460496704,0.9996886936315152
53,2.0,11.0,1.111559063195782,68.0,973.0,80721.0,11.764990342462388,0.5542305345853658,0.9997648829922583
54,2.0,12.0,1.04723364075666,48.0,977.0,79767.0,21.0105054434068,0.5402451012646057,0.9997338965801159
55,2.0,13.0,1.0029795938096413,43.0,1035.0,83758.0,24.740721630468517,0.551112422695242,0.9998095313105948
56,2.0,14.0,1.0160935476428314,43.0,942.0,79341.0,21.46762710448168,0.5314421012294703,0.9996948535083767
57,2.0,15.0,1.0180660612516814,36.0,902.0,71338.0,24.570348734902836,0.5350051282346302,0.9996289199238626
58,2.0,16.0,1.3380599435736102,69.0,964.0,92166.0,10.053960083857175,0.49226141553739666,0.9998772871516717
59,2.0,17.0,1.2566481051158074,53.0,975.0,91498.0,16.469980487062593,0.4651904934459691,0.9997397909479873
60,2.0,18.0,1.0722740919026905,50.0,921.0,78290.0,15.04061297640978,0.537651375164184,0.9997706276650519
61,2.0,19.0,1.2595120908503523,56.0,953.0,92444.0,16.61225431334941,0.44225861120187027,0.9998787623525035
62,2.0,20.0,1.1134184457090515,73.0,1011.0,86702.0,12.011898025737391,0.5418333347199347,0.9997184986806844
63,3.0,0.0,1.130472463027624,71.0,855.0,46296.0,12.073588583505279,0.7513892389521512,0.9609396752759624
64,3.0,1.0,1.0676279579818488,52.0,837.0,36828.0,14.961491474124363,0.742168607668406,0.9352915664126646
65,3.0,2.0,1.0084871577766306,46.0,905.0,39196.0,18.394866331659784,0.7003079202335929,0.9292855548408632
66,3.0,3.0,0.7189870772569626,43.0,941.0,72057.0,18.027765145843897,0.5406923204082121,0.8055627097834056
67,3.0,4.0,0.9629280936916309,53.0,825.0,69292.0,11.669399928011568,0.5179414684584893,0.7724541346413543
68,3.0,5.0,0.8100811998274512,56.0,911.0,71513.0,13.711829898316793,0.5257295258020754,0.8305658309900453
69,3.0,6.0,1.2321946047867485,62.0,609.0,49381.0,9.206436523194617,0.4920221110105937,0.7041551336165821
70,3.0,7.0,0.7726285254761421,42.0,658.0,43887.0,10.0472028199696,0.5579359826510077,0.9993731447171518
71,3.0,8.0,1.262445330573518,56.0,685.0,48623.0,10.914525001785876,0.6590022875042254,0.9999223006239712
72,3.0,9.0,1.0465800055320393,48.0,763.0,55548.0,12.446941384825646,0.617535037360764,0.999710332852195
73,3.0,10.0,0.8702109006850698,49.0,857.0,59130.0,18.777291831476607,0.6196688009166813,0.999658344473371
74,3.0,11.0,0.7766513737924756,38.0,780.0,53246.0,16.11069435794205,0.5241836298238021,0.696988507448743
75,3.0,12.0,0.9559995594344957,43.0,892.0,61431.0,17.678952835685507,0.5571723067115908,0.9996925466435557
76,3.0,13.0,0.9440027634369117,48.0,859.0,61473.0,15.47633901802759,0.5562984465431593,0.9949430135100119
77,3.0,14.0,0.952717025170372,74.0,909.0,66517.0,10.37719730846097,0.5834891821467311,0.9997809355519635
78,3.0,15.0,1.1387735834153103,64.0,724.0,54609.0,13.60497475214182,0.4904233597566312,0.9178538255836317
79,3.0,16.0,0.8450547431730293,42.0,838.0,56724.0,22.82218115813703,0.5168012151807806,0.8136681062148607
80,3.0,17.0,0.7727327112067541,35.0,806.0,56330.0,22.38091842728812,0.4563243058325832,0.6730406813384677
81,3.0,18.0,1.0360728817408607,56.0,922.0,78246.0,21.18384491223735,0.5396543685612729,0.9996127347877841
82,3.0,19.0,1.0720523362838017,51.0,939.0,75183.0,18.101759164599546,0.5462587856903847,0.9998294365831838
83,3.0,20.0,1.0665270104259577,64.0,1079.0,86565.0,13.786657362367716,0.5538469735242241,0.9996528055327821
84,4.0,0.0,1.4990023094989668,75.0,835.0,55052.0,10.674272380209208,0.6869537970219712,0.9997545614474188
85,4.0,1.0,1.015271545795928,34.0,944.0,41542.0,21.43212180831466,0.7234018664498072,0.9244495307454083
86,4.0,2.0,0.9929612861740746,30.0,901.0,37163.0,29.59222795045785,0.7138504881365723,0.9230482823047624
87,4.0,3.0,1.0924967481671477,56.0,975.0,70513.0,18.737483670328565,0.6667459761014284,0.9997111513699397
88,4.0,4.0,1.2709449006758669,59.0,1009.0,77096.0,18.16831585654121,0.6237435158509164,0.9997508449062624
89,4.0,5.0,0.9700595309023687,73.0,931.0,46671.0,10.785706447698487,0.7118275060037398,0.9321791369852427
90,4.0,6.0,1.0479219540537146,41.0,951.0,43614.0,25.27674453899656,0.721021559372968,0.9326039027225733
91,4.0,7.0,1.0169770624603398,41.0,945.0,46160.0,26.368858379894338,0.7173682059682851,0.9327582657309248
92,4.0,8.0,1.1327435798930194,44.0,884.0,42689.0,24.645152342742133,0.7843873635491484,0.9995424599479147
