,round,tube0,tube1,tube2
0,0,0,9,6
1,1,9,5,6
2,2,3,2,7
3,3,2,5,3
4,4,5,4,1
5,5,1,7,5
6,6,2,3,9
7,7,5,6,8
8,8,6,9,1
9,9,0,1,8
10,10,1,2,6
11,11,4,1,9
12,12,2,4,0
13,13,2,6,1
14,14,0,4,6
15,15,7,5,1
16,16,4,9,8
17,17,8,0,9
18,18,8,3,6
19,19,4,6,7
20,20,7,2,0
21,21,5,6,7
22,22,4,3,8
23,23,2,4,0
