,round,tube0,tube1,tube2
0,0,9,6,4
1,1,0,3,4
2,2,2,4,8
3,3,1,5,9
4,4,3,1,6
5,5,2,8,6
6,6,8,4,9
7,7,4,5,2
8,8,5,9,4
9,9,2,0,1
10,10,0,1,4
11,11,1,7,8
12,12,1,3,0
13,13,8,7,5
14,14,2,0,4
15,15,7,9,3
16,16,1,0,8
17,17,5,6,7
18,18,0,8,3
19,19,5,6,1
20,20,0,6,2
21,21,3,5,0
22,22,0,8,2
23,23,7,8,6
