,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,15,13,18,2,9,0,6
1,1,9,4,18,12,11,7,2
2,2,3,13,10,15,0,4,5
3,3,17,13,1,3,20,7,2
4,4,12,6,17,10,15,14,7
5,5,2,3,0,8,11,19,6
6,6,13,17,7,12,15,11,20
7,7,12,11,16,14,2,15,17
8,8,8,6,13,10,17,11,9
9,9,10,7,17,5,11,3,19
10,10,18,6,8,13,3,11,19
11,11,1,5,20,9,16,3,13
12,12,5,12,7,8,20,16,17
13,13,11,12,17,10,2,13,1
14,14,19,2,6,3,15,20,8
15,15,6,10,20,8,18,7,9
16,16,1,14,13,8,20,18,5
17,17,2,0,19,3,18,1,6
18,18,19,11,13,1,18,20,8
19,19,4,10,12,6,18,13,3
20,20,18,4,10,1,12,6,16
21,21,0,14,18,6,11,9,7
22,22,17,20,1,3,4,9,10
23,23,2,6,9,1,16,0,4
24,24,0,1,8,7,11,3,10
25,25,0,4,15,8,9,11,17
26,26,20,11,10,1,0,5,3
27,27,4,0,15,19,14,2,18
28,28,12,11,9,5,15,19,10
29,29,2,0,3,4,7,17,14
30,30,3,4,6,9,18,8,13
31,31,17,15,12,3,13,4,20
32,32,8,4,6,15,19,10,2
33,33,6,13,4,10,17,5,3
34,34,5,2,0,10,3,6,17
35,35,5,18,11,1,15,7,3
36,36,0,19,1,4,2,18,14
37,37,16,11,17,4,10,2,0
38,38,10,11,16,1,20,12,15
39,39,2,15,16,14,19,6,0
40,40,11,20,1,8,12,5,13
41,41,1,16,0,13,12,7,11
42,42,15,16,11,17,7,8,2
43,43,3,11,0,9,14,2,12
44,44,2,16,10,14,13,11,17
45,45,13,18,10,20,5,19,14
46,46,14,12,1,13,8,16,3
47,47,3,19,18,9,20,17,5
48,48,17,19,6,0,2,8,12
