,round,tube,nut,amount
0,0.0,0.0,0.0,1073.0254909261853
1,0.0,0.0,1.0,0.669670856211623
2,0.0,0.0,2.0,0.21370987671451852
3,0.0,0.0,3.0,1199.8546448447555
4,0.0,1.0,0.0,1391.3395087731174
5,0.0,1.0,1.0,0.772217646643913
6,0.0,1.0,2.0,1370.5017871377127
7,0.0,1.0,3.0,0.008086990405313799
8,0.0,2.0,0.0,18.400886927593394
9,0.0,2.0,1.0,0.42142061479870085
10,0.0,2.0,2.0,0.5949528103688463
11,0.0,2.0,3.0,0.13652701303149806
12,0.0,3.0,0.0,0.04026031911346939
13,0.0,3.0,1.0,1041.1625053093217
14,0.0,3.0,2.0,0.43197346116387036
15,0.0,3.0,3.0,2000.0
16,0.0,4.0,0.0,0.9970923292721381
17,0.0,4.0,1.0,0.3489602674093652
18,0.0,4.0,2.0,0.10494999599209898
19,0.0,4.0,3.0,0.10033564357603025
20,0.0,5.0,0.0,1319.0224005441542
21,0.0,5.0,1.0,0.272963672276844
22,0.0,5.0,2.0,1686.6869096241935
23,0.0,5.0,3.0,0.02006317840153038
24,0.0,6.0,0.0,0.966047093982167
25,0.0,6.0,1.0,0.11982115243029257
26,0.0,6.0,2.0,0.8040077454251134
27,0.0,6.0,3.0,0.11306752044322116
28,0.0,7.0,0.0,0.1184452114990859
29,0.0,7.0,1.0,0.6802330694467104
30,0.0,7.0,2.0,1102.816359675154
31,0.0,7.0,3.0,0.14977881346550387
32,0.0,8.0,0.0,0.4128057722647886
33,0.0,8.0,1.0,0.27091622715212793
34,0.0,8.0,2.0,0.9788582771026014
35,0.0,8.0,3.0,0.14172934983323343
36,0.0,9.0,0.0,0.029920347669552313
37,0.0,9.0,1.0,969.2790677610459
38,0.0,9.0,2.0,990.39489880559
39,0.0,9.0,3.0,0.39118436461608386
40,0.0,10.0,0.0,997.0424127021339
41,0.0,10.0,1.0,1626.4391921966335
42,0.0,10.0,2.0,197.81076061850777
43,0.0,10.0,3.0,1469.2738381489942
44,0.0,11.0,0.0,1528.6414633074348
45,0.0,11.0,1.0,0.08156275111948119
46,0.0,11.0,2.0,0.7456013047069151
47,0.0,11.0,3.0,0.0017421420928105391
48,0.0,12.0,0.0,0.4068086422408077
49,0.0,12.0,1.0,0.4605786531993996
50,0.0,12.0,2.0,0.492683538852922
51,0.0,12.0,3.0,1456.3962757694592
52,0.0,13.0,0.0,0.06183722276106905
53,0.0,13.0,1.0,0.2482453642907588
54,0.0,13.0,2.0,1016.4572487642047
55,0.0,13.0,3.0,0.41519929998880334
56,0.0,14.0,0.0,0.06104517475298619
57,0.0,14.0,1.0,271.76000435088315
58,0.0,14.0,2.0,0.346579531050304
59,0.0,14.0,3.0,1939.6230868320035
60,0.0,15.0,0.0,876.3421761707403
61,0.0,15.0,1.0,0.27135970458701725
62,0.0,15.0,2.0,0.27651970557004407
63,0.0,15.0,3.0,504.9157131895657
64,0.0,16.0,0.0,0.01576327521253921
65,0.0,16.0,1.0,0.34337029047609996
66,0.0,16.0,2.0,0.9971991555994404
67,0.0,16.0,3.0,0.24701881805112036
68,0.0,17.0,0.0,0.0267088639350912
69,0.0,17.0,1.0,0.8467552571046085
70,0.0,17.0,2.0,0.06797744942360007
71,0.0,17.0,3.0,0.15907374956160636
72,0.0,18.0,0.0,970.5829967165914
73,0.0,18.0,1.0,0.14225427333579455
74,0.0,18.0,2.0,0.14530176487264562
75,0.0,18.0,3.0,0.2859065089095545
76,0.0,19.0,0.0,0.2115835033188478
77,0.0,19.0,1.0,1899.2209033539423
78,0.0,19.0,2.0,0.3134418635142994
79,0.0,19.0,3.0,1031.9603515489093
80,0.0,20.0,0.0,0.10535742627972422
81,0.0,20.0,1.0,0.07926914392871914
82,0.0,20.0,2.0,815.1849945432217
83,0.0,20.0,3.0,0.13720412780508506
84,1.0,0.0,0.0,0.6663023513455617
85,1.0,0.0,1.0,0.3327530609476274
86,1.0,0.0,2.0,0.1972838016606178
87,1.0,0.0,3.0,0.05351385623244623
88,1.0,1.0,0.0,0.02739661967039442
89,1.0,1.0,1.0,0.3630299665424679
90,1.0,1.0,2.0,168.76315541414615
91,1.0,1.0,3.0,0.03114462719894387
92,1.0,2.0,0.0,0.05301198286919506
93,1.0,2.0,1.0,0.07711602112178717
94,1.0,2.0,2.0,0.9510766964549398
95,1.0,2.0,3.0,0.04436667135869585
96,1.0,3.0,0.0,0.06720883058065152
97,1.0,3.0,1.0,0.3132757745657764
98,1.0,3.0,2.0,262.08960714078256
99,1.0,3.0,3.0,0.0783017612240765
100,1.0,4.0,0.0,0.011717478470958772
101,1.0,4.0,1.0,0.032304529364353074
102,1.0,4.0,2.0,0.9886977463803508
103,1.0,4.0,3.0,0.13442520310449563
104,1.0,5.0,0.0,0.003917859361480893
105,1.0,5.0,1.0,0.23486509164254687
106,1.0,5.0,2.0,0.7321080796256291
107,1.0,5.0,3.0,0.050884876717332536
108,1.0,6.0,0.0,0.030934786967778835
109,1.0,6.0,1.0,0.05886020274489523
110,1.0,6.0,2.0,0.3770800629626261
111,1.0,6.0,3.0,0.027769557557071417
112,1.0,7.0,0.0,0.02848596193343929
113,1.0,7.0,1.0,0.4627161845882337
114,1.0,7.0,2.0,0.9004777693073673
115,1.0,7.0,3.0,0.040231050759930165
116,1.0,8.0,0.0,0.002453567000476997
117,1.0,8.0,1.0,0.19280982809129066
118,1.0,8.0,2.0,0.5012767352404943
119,1.0,8.0,3.0,0.0516299842043465
120,1.0,9.0,0.0,0.33564649107554906
121,1.0,9.0,1.0,0.28500322779341225
122,1.0,9.0,2.0,0.4025971382861693
123,1.0,9.0,3.0,0.05935881884487859
124,1.0,10.0,0.0,0.03266675898576952
125,1.0,10.0,1.0,0.2856664074698091
126,1.0,10.0,2.0,50.08539954519721
127,1.0,10.0,3.0,0.12660751854380647
128,1.0,11.0,0.0,0.041501357821559365
129,1.0,11.0,1.0,0.2562811127849056
130,1.0,11.0,2.0,0.6542227550336025
131,1.0,11.0,3.0,0.06510446137555552
132,1.0,12.0,0.0,0.026309383688756346
133,1.0,12.0,1.0,0.26837036220374755
134,1.0,12.0,2.0,0.8030302104733911
135,1.0,12.0,3.0,0.10255971542417792
136,1.0,13.0,0.0,0.508204674229602
137,1.0,13.0,1.0,0.0232893179805016
138,1.0,13.0,2.0,0.7741625266965285
139,1.0,13.0,3.0,0.05275069278328964
140,1.0,14.0,0.0,0.23209677539991136
141,1.0,14.0,1.0,0.14956567323842185
142,1.0,14.0,2.0,0.41475105893820796
143,1.0,14.0,3.0,0.06938545729113799
144,1.0,15.0,0.0,0.06360329745626367
145,1.0,15.0,1.0,0.1861027925411366
146,1.0,15.0,2.0,864.1006290900483
147,1.0,15.0,3.0,0.26808854328887144
148,1.0,16.0,0.0,0.3284597972715718
149,1.0,16.0,1.0,0.13415658379232942
150,1.0,16.0,2.0,1.9416238274447113
151,1.0,16.0,3.0,0.017726696811021292
152,1.0,17.0,0.0,0.012421447466705718
153,1.0,17.0,1.0,0.22634032378059632
154,1.0,17.0,2.0,0.9973705859002209
155,1.0,17.0,3.0,0.045314769773551894
156,1.0,18.0,0.0,0.019119263491433336
157,1.0,18.0,1.0,0.270803425411534
158,1.0,18.0,2.0,0.6764022507002772
159,1.0,18.0,3.0,0.07278362154407846
160,1.0,19.0,0.0,0.0033078458562532803
161,1.0,19.0,1.0,0.2755198652221891
162,1.0,19.0,2.0,0.5757059326780983
163,1.0,19.0,3.0,0.07073753107756107
164,1.0,20.0,0.0,0.03227901973601867
165,1.0,20.0,1.0,0.2172892877373429
166,1.0,20.0,2.0,0.7550207992025033
167,1.0,20.0,3.0,0.009212909833314686
168,2.0,0.0,0.0,0.016159659888064254
169,2.0,0.0,1.0,0.1021143246895353
170,2.0,0.0,2.0,0.3426344868629779
171,2.0,0.0,3.0,0.13818785741955586
172,2.0,1.0,0.0,0.020378995684916728
173,2.0,1.0,1.0,0.10103234782668918
174,2.0,1.0,2.0,0.994363526065861
175,2.0,1.0,3.0,0.05430820789079177
176,2.0,2.0,0.0,0.004930790851211328
177,2.0,2.0,1.0,0.1298471918042341
178,2.0,2.0,2.0,0.7831308405733145
179,2.0,2.0,3.0,0.11198620812233094
180,2.0,3.0,0.0,0.06203670339529772
181,2.0,3.0,1.0,0.4233258601280995
182,2.0,3.0,2.0,0.3971417373630799
183,2.0,3.0,3.0,0.029500036541181218
184,2.0,4.0,0.0,0.01929782357937698
185,2.0,4.0,1.0,0.15243171056953497
186,2.0,4.0,2.0,0.9112486939055475
187,2.0,4.0,3.0,0.14451587499941038
188,2.0,5.0,0.0,0.0339765257881632
189,2.0,5.0,1.0,0.10556430792677785
190,2.0,5.0,2.0,0.4886623620142321
191,2.0,5.0,3.0,0.026136275870766834
192,2.0,6.0,0.0,0.029542681247143005
193,2.0,6.0,1.0,0.031678113696891885
194,2.0,6.0,2.0,0.9934642009565081
195,2.0,6.0,3.0,0.1110843411454227
196,2.0,7.0,0.0,0.025237006779592425
197,2.0,7.0,1.0,0.7949328546525142
198,2.0,7.0,2.0,0.07654585188778595
199,2.0,7.0,3.0,0.009641438324680812
200,2.0,8.0,0.0,0.023149289566274878
201,2.0,8.0,1.0,0.09648975635572199
202,2.0,8.0,2.0,0.2029701954538521
203,2.0,8.0,3.0,0.06741272079131838
204,2.0,9.0,0.0,0.0026864655129980423
205,2.0,9.0,1.0,0.006822462786705535
206,2.0,9.0,2.0,0.5401297126707947
207,2.0,9.0,3.0,0.10503547710706582
208,2.0,10.0,0.0,0.028825624635521713
209,2.0,10.0,1.0,0.20362673403016823
210,2.0,10.0,2.0,0.19127697172786629
