,round,tube0,tube1,tube2
0,0,4,8,2
1,1,8,1,7
2,2,7,5,8
3,3,9,2,0
4,4,8,5,3
5,5,9,1,8
6,6,5,4,1
7,7,2,8,5
8,8,3,6,7
9,9,4,5,9
10,10,9,2,0
11,11,1,0,8
12,12,9,8,1
13,13,3,4,0
14,14,6,1,4
15,15,3,0,7
16,16,3,6,0
17,17,1,6,5
18,18,0,9,4
19,19,4,5,0
20,20,2,6,8
21,21,4,0,9
22,22,2,0,7
23,23,4,9,3
