,round,tube0,tube1,tube2
0,0,6,5,1
1,1,7,2,6
2,2,0,4,1
3,3,0,9,1
4,4,2,3,7
5,5,1,6,0
6,6,2,1,5
7,7,0,5,2
8,8,4,2,7
9,9,9,3,2
10,10,9,2,4
11,11,1,4,2
12,12,9,4,1
13,13,7,0,5
14,14,6,8,3
15,15,8,1,2
16,16,2,8,6
17,17,5,0,2
18,18,0,7,8
19,19,5,2,9
20,20,4,9,0
21,21,9,0,4
22,22,6,2,0
23,23,9,4,7
