,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,20,1,3,5,9,7
1,1,12,0,11,10,5,9,19
2,2,14,4,19,15,16,2,5
3,3,1,9,12,13,4,5,17
4,4,9,19,0,2,7,8,10
5,5,13,14,7,3,4,20,18
6,6,16,14,11,7,2,0,6
7,7,19,13,17,5,11,10,9
8,8,2,6,1,5,19,11,8
9,9,7,11,10,20,9,8,13
10,10,8,15,2,16,19,10,0
11,11,9,13,18,17,5,6,4
12,12,12,3,1,17,2,14,7
13,13,15,6,1,17,9,19,13
14,14,3,10,2,1,8,18,15
15,15,12,8,7,2,5,19,16
16,16,13,0,8,12,7,14,20
17,17,5,3,16,18,10,9,20
18,18,1,12,9,2,19,18,6
19,19,2,7,0,12,9,1,3
20,20,19,7,1,0,11,9,4
21,21,12,15,3,16,6,17,0
22,22,7,3,11,14,9,20,17
23,23,5,14,17,2,15,12,16
24,24,8,7,1,2,20,17,18
25,25,19,20,12,13,16,8,4
26,26,4,15,9,5,2,8,6
27,27,5,13,14,3,12,1,18
28,28,4,10,3,9,18,19,15
29,29,2,14,0,9,20,8,16
30,30,10,18,5,4,13,16,3
31,31,15,18,10,3,6,1,13
32,32,15,19,13,8,0,20,14
33,33,13,3,11,0,7,20,16
34,34,1,16,11,8,3,13,14
35,35,5,10,7,13,0,8,4
36,36,3,2,10,9,16,0,13
37,37,6,8,16,20,1,9,13
38,38,20,11,6,2,13,5,3
39,39,15,18,4,14,11,7,8
40,40,6,7,15,19,16,12,4
41,41,3,6,8,15,4,16,20
42,42,3,18,9,17,19,7,0
43,43,0,9,10,6,13,2,20
44,44,6,19,13,15,18,16,4
45,45,1,0,9,19,10,5,7
46,46,19,7,0,8,3,2,1
47,47,16,17,12,2,19,20,15
48,48,14,10,0,1,19,20,9
