,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,6,4,2,14,19,1
1,1,4,6,3,5,7,8,16
2,2,3,15,14,4,12,1,0
3,3,9,20,1,11,7,12,3
4,4,18,10,7,1,8,20,15
5,5,15,19,5,9,0,16,11
6,6,1,19,8,10,13,11,12
7,7,5,4,2,7,12,10,11
8,8,14,7,12,17,20,4,1
9,9,17,14,1,5,9,8,3
10,10,11,4,17,19,13,3,15
11,11,6,3,12,15,16,9,4
12,12,12,10,5,18,4,15,7
13,13,2,5,18,11,20,3,19
14,14,10,2,13,4,1,11,9
15,15,19,9,15,8,3,17,12
16,16,8,1,2,3,7,12,9
17,17,13,1,7,18,0,14,10
18,18,3,17,16,0,9,15,18
19,19,5,10,7,0,3,9,6
20,20,9,3,12,10,13,20,2
21,21,16,10,11,6,14,9,5
22,22,7,9,15,19,3,5,12
23,23,17,16,5,19,20,15,2
24,24,19,5,15,0,13,3,9
25,25,12,11,1,4,14,16,19
26,26,3,0,12,8,19,4,14
27,27,0,17,18,10,19,2,14
28,28,5,14,8,4,2,17,0
29,29,16,1,2,8,15,10,9
30,30,3,13,7,12,19,0,4
31,31,19,3,16,15,13,8,6
32,32,2,18,8,11,20,10,6
33,33,4,6,7,10,17,19,15
34,34,18,15,6,9,0,13,12
35,35,19,12,20,7,2,15,9
36,36,17,15,6,4,8,11,20
37,37,20,4,9,17,0,5,2
38,38,13,0,12,18,17,6,1
39,39,1,5,7,3,14,16,19
40,40,19,9,7,6,8,18,0
41,41,3,13,4,15,5,6,12
42,42,4,10,5,14,2,9,20
43,43,2,14,12,1,5,13,8
44,44,2,9,19,6,5,8,13
45,45,6,5,7,15,18,4,17
46,46,0,4,15,8,3,7,12
47,47,14,12,20,4,2,19,16
48,48,11,9,4,17,20,8,1
