,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,3,20,6,14,13,10
1,1,6,13,11,15,0,8,4
2,2,20,14,11,6,7,12,18
3,3,19,20,12,10,5,7,1
4,4,9,20,12,3,17,2,16
5,5,17,7,11,5,13,18,14
6,6,13,18,11,2,14,4,5
7,7,17,0,3,9,14,8,18
8,8,16,17,18,2,8,6,3
9,9,12,7,5,0,9,18,17
10,10,8,20,18,3,7,0,1
11,11,11,0,8,20,15,14,17
12,12,10,14,17,11,2,20,7
13,13,11,20,14,15,16,1,3
14,14,8,13,17,2,7,18,11
15,15,20,12,15,4,2,17,16
16,16,8,6,16,0,20,18,4
17,17,19,8,7,6,16,3,15
18,18,12,20,8,13,7,16,1
19,19,7,14,16,17,13,12,5
20,20,8,15,12,6,18,19,1
21,21,12,17,19,7,9,8,5
22,22,9,0,16,18,19,12,15
23,23,7,2,13,9,10,3,16
24,24,12,13,6,20,16,19,5
25,25,8,11,2,5,15,13,18
26,26,7,16,10,18,4,11,2
27,27,12,20,15,7,17,1,3
28,28,3,16,20,1,2,7,11
29,29,20,5,0,9,18,15,14
30,30,17,13,8,12,7,3,20
31,31,10,19,13,16,12,1,20
32,32,3,15,2,20,11,17,10
33,33,15,2,16,17,19,9,1
34,34,14,13,0,2,7,10,17
35,35,4,12,20,2,8,15,7
36,36,9,19,14,0,4,12,2
37,37,17,9,5,11,10,13,8
38,38,8,14,15,6,20,11,2
39,39,14,8,9,15,5,0,1
40,40,12,3,14,15,20,9,19
41,41,18,1,4,20,15,7,17
42,42,15,8,3,7,10,19,9
43,43,9,0,6,1,2,8,18
44,44,19,20,2,6,10,12,9
45,45,12,19,14,18,7,15,6
46,46,12,3,15,8,9,5,19
47,47,20,18,12,3,19,14,9
48,48,4,16,10,20,12,9,2
