,round,tube0,tube1,tube2
0,0,0,5,8
1,1,0,4,1
2,2,0,4,7
3,3,2,0,1
4,4,0,1,7
5,5,2,6,1
6,6,5,1,8
7,7,2,4,0
8,8,0,1,9
9,9,0,6,8
10,10,1,4,0
11,11,7,1,9
12,12,9,5,4
13,13,4,1,7
14,14,7,8,1
15,15,9,2,4
16,16,8,3,1
17,17,2,6,0
18,18,1,3,0
19,19,0,1,8
20,20,6,4,5
21,21,2,1,6
22,22,7,6,5
23,23,2,8,0
