,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,6,19,20,8,4,17,15
1,1,1,6,5,15,18,17,12
2,2,16,3,9,1,0,7,10
3,3,16,6,10,4,20,13,12
4,4,9,0,7,5,1,11,13
5,5,14,1,0,4,2,10,8
6,6,20,4,19,12,1,8,6
7,7,0,17,9,20,12,14,3
8,8,12,10,0,7,19,4,6
9,9,10,2,16,6,20,15,1
10,10,5,11,14,16,8,1,20
11,11,14,4,19,3,20,1,8
12,12,19,14,6,7,12,3,9
13,13,6,11,17,12,7,19,2
14,14,2,14,5,15,20,0,16
15,15,12,18,2,8,14,9,20
16,16,11,4,14,16,13,1,12
17,17,10,7,5,0,9,4,16
18,18,11,14,8,19,16,5,12
19,19,11,7,12,0,14,10,15
20,20,4,5,3,13,19,9,1
21,21,19,15,5,12,20,17,16
22,22,2,3,5,19,20,1,15
23,23,10,20,11,14,9,6,8
24,24,9,8,12,19,11,20,15
25,25,20,11,7,5,12,15,13
26,26,6,1,4,9,16,10,15
27,27,14,7,4,3,9,20,16
28,28,4,5,17,20,7,1,11
29,29,1,6,13,4,16,12,0
30,30,1,11,15,10,3,4,20
31,31,1,8,0,18,7,17,10
32,32,4,0,1,20,10,2,6
33,33,15,6,4,14,16,17,3
34,34,7,17,6,8,13,3,1
35,35,11,16,20,9,8,10,15
36,36,1,19,6,15,17,3,18
37,37,16,10,14,8,15,6,13
38,38,13,8,16,1,19,9,17
39,39,12,1,17,14,5,3,11
40,40,14,11,19,15,12,2,1
41,41,0,15,20,6,9,5,16
42,42,12,5,17,0,20,14,18
43,43,18,10,7,8,19,17,14
44,44,12,6,4,11,14,1,13
45,45,12,4,14,16,19,5,17
46,46,14,5,3,10,20,17,12
47,47,8,16,20,0,10,9,18
48,48,10,1,17,14,18,3,2
