,round,tube0,tube1,tube2
0,0,7,3,2
1,1,1,2,5
2,2,2,9,5
3,3,4,9,5
4,4,7,3,1
5,5,0,7,1
6,6,4,6,0
7,7,3,1,9
8,8,7,2,6
9,9,4,8,9
10,10,3,5,1
11,11,0,8,5
12,12,0,7,8
13,13,1,9,5
14,14,7,6,3
15,15,9,1,4
16,16,7,8,9
17,17,6,8,5
18,18,2,9,4
19,19,8,4,6
20,20,9,3,4
21,21,5,7,8
22,22,3,9,5
23,23,6,4,9
