,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,16,8,20,10,4,12
1,1,17,13,8,11,1,12,3
2,2,10,19,2,1,3,4,17
3,3,4,5,15,20,11,0,9
4,4,0,9,14,7,4,12,3
5,5,20,12,7,18,3,5,4
6,6,12,6,10,13,16,5,11
7,7,15,1,12,16,19,6,18
8,8,12,5,7,2,9,20,11
9,9,11,5,18,10,1,17,3
10,10,11,20,6,14,18,12,19
11,11,8,15,18,14,3,16,10
12,12,16,0,6,17,4,18,8
13,13,16,3,6,2,15,14,7
14,14,0,2,8,6,17,15,19
15,15,16,12,18,15,4,17,2
16,16,3,16,1,12,9,14,18
17,17,5,16,2,3,18,20,19
18,18,9,11,7,12,0,10,3
19,19,13,2,8,14,5,1,19
20,20,8,13,4,19,15,18,7
21,21,2,0,16,19,15,4,20
22,22,6,11,10,5,2,20,15
23,23,13,20,16,9,2,0,7
24,24,2,15,8,13,17,3,1
25,25,16,4,20,19,6,2,5
26,26,12,14,17,19,7,10,18
27,27,14,17,20,18,19,11,9
28,28,17,19,9,6,11,1,16
29,29,11,5,4,18,7,10,3
30,30,10,14,17,8,3,1,20
31,31,3,6,2,17,9,12,15
32,32,4,5,1,6,8,2,19
33,33,15,10,5,16,14,19,3
34,34,7,16,8,9,2,12,5
35,35,12,11,20,8,18,1,7
36,36,0,13,15,19,17,6,2
37,37,0,10,8,2,11,20,7
38,38,7,5,3,19,4,18,13
39,39,9,11,17,5,12,6,16
40,40,1,20,13,5,3,0,4
41,41,9,2,15,16,4,3,12
42,42,2,5,0,12,6,14,15
43,43,13,8,2,15,12,6,3
44,44,10,14,11,6,8,9,7
45,45,0,3,4,12,2,6,10
46,46,5,2,16,19,13,10,7
47,47,0,11,2,20,5,18,1
48,48,11,1,4,15,7,6,17
