,round,tube,sp,st,final_pop
0,0,0,6,"(0.0012716975662455379, 0.0016924335176991608, 0.0010961133300019929, 0.0017981103091741929, 0.0, 0.001664625277641753, 0.0013176573476436388, 0.0, 0.0009967762184583517, 0.0)",117
1,0,0,6,"(0.0008470591509610631, 0.0016924335176991608, 0.0010961133300019929, 0.0017981103091741929, 0.0, 0.001664625277641753, 0.0013176573476436388, 0.0, 0.0009967762184583517, 0.0)",80
2,0,0,6,"(0.0012716975662455379, 0.0016924335176991608, 0.0009188142527390349, 0.0017981103091741929, 0.0, 0.001664625277641753, 0.0013176573476436388, 0.0, 0.0009967762184583517, 0.0)",58
3,0,0,6,"(0.0012716975662455379, 0.0016924335176991608, 0.0009188142527390349, 0.0017981103091741929, 0.0, 0.0025030362548179533, 0.0013176573476436388, 0.0, 0.0015821769971767566, 0.0)",52
4,0,1,6,"(0.0012716975662455379, 0.0016924335176991608, 0.0009188142527390349, 0.0017981103091741929, 0.0, 0.0025030362548179533, 0.0013176573476436388, 0.0, 0.0015821769971767566, 0.0)",29
5,0,1,6,"(0.0012716975662455379, 0.0016924335176991608, 0.0009188142527390349, 0.0017981103091741929, 0.0, 0.001664625277641753, 0.0013176573476436388, 0.0, 0.0009967762184583517, 0.0)",17
6,0,1,6,"(0.0012716975662455379, 0.0016924335176991608, 0.0010961133300019929, 0.0017981103091741929, 0.0, 0.001664625277641753, 0.0013176573476436388, 0.0, 0.0009967762184583517, 0.0)",194
7,0,1,6,"(0.0008470591509610631, 0.0016924335176991608, 0.0010961133300019929, 0.0017981103091741929, 0.0, 0.001664625277641753, 0.0013176573476436388, 0.0, 0.0009967762184583517, 0.0)",70
8,0,2,6,"(0.0012716975662455379, 0.0016924335176991608, 0.0009188142527390349, 0.0017981103091741929, 0.0, 0.001664625277641753, 0.0013176573476436388, 0.0, 0.0009967762184583517, 0.0)",40
9,0,2,6,"(0.0012716975662455379, 0.0016924335176991608, 0.0010961133300019929, 0.0017981103091741929, 0.0, 0.001664625277641753, 0.0013176573476436388, 0.0, 0.0009967762184583517, 0.0)",156
10,0,2,6,"(0.0008470591509610631, 0.0016924335176991608, 0.0010961133300019929, 0.0017981103091741929, 0.0, 0.001664625277641753, 0.0013176573476436388, 0.0, 0.0009967762184583517, 0.0)",43
11,0,2,6,"(0.0012716975662455379, 0.0016924335176991608, 0.0009188142527390349, 0.0017981103091741929, 0.0, 0.0025030362548179533, 0.0013176573476436388, 0.0, 0.0015821769971767566, 0.0)",37
