,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,13,15,17,7,20,12
1,1,5,10,3,8,2,0,15
2,2,1,2,7,10,4,14,6
3,3,0,19,17,13,18,2,7
4,4,12,14,10,19,7,15,18
5,5,10,4,18,1,11,8,2
6,6,9,13,0,19,1,20,5
7,7,12,2,8,10,5,18,20
8,8,12,15,17,9,16,11,19
9,9,17,10,14,4,8,11,13
10,10,2,17,5,15,10,20,18
11,11,14,10,7,20,1,18,13
12,12,9,17,18,10,20,6,13
13,13,11,19,9,3,1,15,0
14,14,19,1,13,16,0,6,14
15,15,10,3,5,13,11,16,17
16,16,16,13,17,5,19,0,15
17,17,1,5,10,18,17,20,13
18,18,20,18,14,17,0,12,6
19,19,14,12,1,8,9,6,18
20,20,1,3,8,13,12,16,5
21,21,0,9,13,12,8,7,4
22,22,16,10,3,4,7,8,19
23,23,11,3,1,8,4,2,12
24,24,5,12,11,13,15,19,8
25,25,10,2,16,12,8,6,11
26,26,4,0,13,5,14,18,17
27,27,10,1,11,19,7,18,0
28,28,11,19,0,20,15,9,16
29,29,4,3,7,12,19,13,14
30,30,16,1,5,4,8,15,9
31,31,6,1,2,13,15,20,3
32,32,1,11,10,6,16,14,2
33,33,6,3,19,14,0,16,8
34,34,18,6,20,19,16,14,11
35,35,14,13,17,16,12,8,4
36,36,2,3,18,17,20,7,14
37,37,19,1,5,12,0,4,9
38,38,5,13,4,14,6,15,17
39,39,0,13,11,19,17,10,7
40,40,6,19,11,0,7,15,8
41,41,6,19,12,3,14,20,10
42,42,9,20,15,12,0,4,14
43,43,13,10,6,3,1,5,7
44,44,18,10,16,9,4,19,7
45,45,0,13,19,6,15,9,18
46,46,17,4,10,0,9,12,11
47,47,14,0,2,5,16,20,17
48,48,0,13,5,1,4,6,15
