,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,3,9,1,20,15,17,2
1,1,1,18,12,16,9,13,4
2,2,7,12,0,5,20,17,14
3,3,20,10,1,0,18,17,9
4,4,20,16,6,14,13,11,4
5,5,0,3,15,5,1,19,9
6,6,17,9,12,19,14,8,5
7,7,13,2,4,14,6,15,8
8,8,17,12,11,6,3,1,8
9,9,8,11,17,7,12,0,6
10,10,15,10,3,20,1,2,8
11,11,17,12,11,15,0,6,10
12,12,15,12,1,3,0,10,18
13,13,12,4,3,18,14,5,2
14,14,16,6,2,4,14,17,8
15,15,15,11,6,1,10,20,17
16,16,9,7,17,0,5,15,16
17,17,9,7,18,13,10,16,20
18,18,14,1,2,20,9,18,17
19,19,6,3,14,19,4,20,17
20,20,8,4,17,20,1,19,12
21,21,6,3,1,20,15,19,5
22,22,7,13,1,16,15,3,6
23,23,19,13,11,10,9,4,15
24,24,12,14,8,10,15,0,5
25,25,20,0,12,14,11,1,8
26,26,17,13,20,2,7,19,14
27,27,12,0,19,3,17,9,13
28,28,5,13,0,4,10,16,2
29,29,13,2,3,17,1,14,20
30,30,0,12,13,4,17,14,15
31,31,5,6,16,7,0,9,3
32,32,13,19,18,4,9,17,3
33,33,2,1,3,5,11,17,20
34,34,3,4,6,2,1,17,7
35,35,3,8,19,20,15,17,10
36,36,20,15,3,17,2,9,8
37,37,12,20,16,17,8,1,2
38,38,2,12,10,14,4,9,18
39,39,13,10,14,16,5,8,15
40,40,15,8,1,0,3,19,16
41,41,0,10,19,7,20,2,18
42,42,6,19,14,10,12,1,2
43,43,18,17,9,2,0,19,7
44,44,5,10,20,13,3,9,6
45,45,2,20,11,16,15,10,5
46,46,12,9,0,8,17,7,2
47,47,19,7,17,4,18,11,14
48,48,1,11,9,13,2,5,16
