,round,tube0,tube1,tube2
0,0,9,2,3
1,1,4,2,0
2,2,5,0,7
3,3,1,0,9
4,4,6,8,0
5,5,0,7,8
6,6,2,1,0
7,7,9,4,8
8,8,6,5,1
9,9,4,0,1
10,10,2,6,8
11,11,6,5,7
12,12,5,1,3
13,13,1,6,3
14,14,7,2,4
15,15,5,8,7
16,16,3,8,9
17,17,4,6,0
18,18,9,6,8
19,19,8,2,4
20,20,7,2,8
21,21,9,4,8
22,22,2,3,9
23,23,3,4,7
