,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,10,19,15,16,20,14
1,1,6,9,3,7,14,0,20
2,2,17,20,19,7,18,13,8
3,3,15,4,5,9,0,6,14
4,4,15,16,10,2,6,13,1
5,5,18,6,0,16,7,8,3
6,6,5,11,13,16,14,10,9
7,7,6,5,19,15,18,17,3
8,8,12,16,20,7,18,1,8
9,9,5,14,12,19,4,8,10
10,10,3,8,7,16,20,11,10
11,11,2,16,20,4,5,7,9
12,12,15,0,11,1,7,5,17
13,13,8,5,6,0,16,12,10
14,14,12,8,9,6,13,2,11
15,15,1,12,11,5,8,4,0
16,16,16,1,4,3,12,9,14
17,17,5,18,1,7,10,19,4
18,18,8,14,0,5,13,6,17
19,19,5,16,18,12,13,19,0
20,20,15,20,11,12,4,5,19
21,21,9,11,14,12,5,7,0
22,22,13,14,15,9,0,11,7
23,23,18,10,16,4,5,8,20
24,24,7,19,3,12,20,4,0
25,25,3,11,10,7,12,1,17
26,26,16,10,2,18,9,1,8
27,27,8,7,15,5,12,4,19
28,28,0,14,2,9,10,6,3
29,29,16,18,6,0,20,19,13
30,30,5,2,8,13,14,20,7
31,31,7,10,9,14,5,4,8
32,32,8,9,17,4,1,10,19
33,33,17,6,20,3,16,8,13
34,34,11,16,5,14,8,20,15
35,35,14,18,12,7,5,4,3
36,36,9,1,5,3,19,2,8
37,37,0,16,17,4,7,13,6
38,38,11,7,2,17,4,5,12
39,39,15,12,10,11,5,6,19
40,40,9,6,18,3,14,5,0
41,41,20,6,1,19,9,7,8
42,42,20,15,4,16,9,5,6
43,43,3,12,19,0,7,2,15
44,44,17,9,4,14,13,18,19
45,45,7,10,18,0,4,11,9
46,46,13,20,6,15,2,14,9
47,47,20,1,5,13,0,3,10
48,48,14,3,5,7,15,20,4
