,round,tube,sp,st,final_pop
0,0,0,10,"(0.06183229356803319, 0.005209229287114193, 0.09891501201204425, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",48
1,0,0,10,"(0.06491744700199192, 0.005209229287114193, 0.09891501201204425, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",3
2,0,0,10,"(0.06183229356803319, 0.007054226518197091, 0.09505561179950184, 0.0, 0.11592626714343725, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",31
3,0,0,10,"(0.06540290497158315, 0.005209229287114193, 0.09891501201204425, 0.0, 0.08215027254055543, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",1
4,0,1,10,"(0.06183229356803319, 0.005209229287114193, 0.09891501201204425, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",65
5,0,1,10,"(0.06183229356803319, 0.007054226518197091, 0.09505561179950184, 0.0, 0.11592626714343725, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",3
6,0,1,10,"(0.06540290497158315, 0.005209229287114193, 0.09891501201204425, 0.0, 0.08215027254055543, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",11
7,0,1,10,"(0.06491744700199192, 0.005209229287114193, 0.09891501201204425, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",10
8,0,2,10,"(0.06183229356803319, 0.005209229287114193, 0.09891501201204425, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",73
9,0,2,10,"(0.06491744700199192, 0.005209229287114193, 0.09891501201204425, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",3
10,0,2,10,"(0.06183229356803319, 0.007054226518197091, 0.09505561179950184, 0.0, 0.11592626714343725, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",13
