,round,tube0,tube1,tube2
0,0,1,3,6
1,1,3,7,0
2,2,7,4,5
3,3,3,9,1
4,4,4,7,6
5,5,8,6,9
6,6,0,2,8
7,7,3,7,1
8,8,6,0,7
9,9,7,6,0
10,10,5,7,0
11,11,5,6,4
12,12,2,0,4
13,13,7,6,1
14,14,6,9,0
15,15,7,6,4
16,16,7,4,0
17,17,6,3,8
18,18,2,6,4
19,19,0,9,6
20,20,6,8,0
21,21,6,1,4
22,22,0,4,3
23,23,5,9,7
