,round,tube0,tube1,tube2
0,0,2,8,6
1,1,5,1,2
2,2,1,2,5
3,3,9,7,4
4,4,5,9,7
5,5,0,3,4
6,6,7,2,5
7,7,4,0,6
8,8,0,1,5
9,9,6,2,8
10,10,9,3,2
11,11,7,2,1
12,12,4,0,1
13,13,7,5,2
14,14,6,5,9
15,15,9,7,8
16,16,6,4,5
17,17,0,4,6
18,18,4,8,5
19,19,7,6,4
20,20,6,0,2
21,21,7,3,8
22,22,0,4,8
23,23,6,5,3
