,round,tube0,tube1,tube2
0,0,7,8,4
1,1,6,9,0
2,2,3,4,6
3,3,0,5,2
4,4,4,0,7
5,5,2,4,8
6,6,4,6,0
7,7,6,8,5
8,8,4,2,1
9,9,1,4,8
10,10,0,4,5
11,11,3,9,7
12,12,3,0,5
13,13,5,9,4
14,14,9,2,6
15,15,1,0,7
16,16,1,0,2
17,17,9,7,6
18,18,9,4,1
19,19,3,2,4
20,20,9,4,5
21,21,7,5,8
22,22,0,7,4
23,23,7,0,8
