,round,tube0,tube1,tube2
0,0,1,2,8
1,1,5,9,0
2,2,1,4,9
3,3,3,4,2
4,4,8,5,9
5,5,4,7,0
6,6,7,0,2
7,7,4,5,7
8,8,4,0,7
9,9,2,4,7
10,10,7,5,3
11,11,4,3,0
12,12,8,7,6
13,13,7,4,0
14,14,1,7,6
15,15,4,0,1
16,16,1,0,7
17,17,7,4,8
18,18,9,8,3
19,19,6,3,4
20,20,3,5,0
21,21,9,2,6
22,22,4,9,2
23,23,1,4,3
