,round,tube0,tube1,tube2
0,0,4,3,9
1,1,5,6,1
2,2,1,0,3
3,3,8,3,5
4,4,0,3,4
5,5,1,8,9
6,6,5,6,3
7,7,4,9,8
8,8,2,7,5
9,9,9,4,0
10,10,5,8,1
11,11,9,6,4
12,12,9,2,8
13,13,7,3,9
14,14,2,7,9
15,15,9,8,6
16,16,5,8,4
17,17,1,2,7
18,18,1,0,4
19,19,7,4,8
20,20,8,2,7
21,21,9,7,1
22,22,1,4,0
23,23,9,6,3
