,round,tube,sp,st,final_pop
0,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.09965925051150999)",176
1,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07132246579595769, 0.0, 0.0, 0.0, 0.09965925051150999)",2
2,0,0,1,"(0.0, 0.0, 0.1247794420093937, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.06800941084968097)",80
3,0,0,1,"(0.0, 0.0, 0.10636076565629407, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.09965925051150999)",21
4,0,0,1,"(0.0, 0.0, 0.12926825129066435, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.09965925051150999)",2
5,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.06800941084968097)",226
6,0,0,1,"(0.0, 0.0, 0.04409019093431713, 0.0, 0.0, 0.051900815095882666, 0.0, 0.0, 0.0, 0.05128693283949095)",6
7,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.030837570714968714)",7
8,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.06800941084968097)",229
9,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07132246579595769, 0.0, 0.0, 0.0, 0.09965925051150999)",4
10,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.09965925051150999)",175
11,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.030837570714968714)",19
12,0,1,1,"(0.0, 0.0, 0.1247794420093937, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.06800941084968097)",42
13,0,1,1,"(0.0, 0.0, 0.04409019093431713, 0.0, 0.0, 0.051900815095882666, 0.0, 0.0, 0.0, 0.05128693283949095)",2
14,0,1,1,"(0.0, 0.0, 0.10636076565629407, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.09965925051150999)",9
15,0,2,1,"(0.0, 0.0, 0.04409019093431713, 0.0, 0.0, 0.051900815095882666, 0.0, 0.0, 0.0, 0.05128693283949095)",13
16,0,2,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.030837570714968714)",7
17,0,2,1,"(0.0, 0.0, 0.1247794420093937, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.06800941084968097)",53
18,0,2,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.09965925051150999)",166
19,0,2,1,"(0.0, 0.0, 0.12926825129066435, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.09965925051150999)",19
20,0,2,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.05806501725420278, 0.0, 0.0, 0.0, 0.06800941084968097)",261
