,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,0,18,17,13,19,20
1,1,2,11,9,17,19,7,4
2,2,20,0,5,8,4,16,15
3,3,8,2,7,17,9,6,14
4,4,0,2,5,4,14,3,1
5,5,7,6,19,1,18,11,20
6,6,1,11,2,14,18,16,15
7,7,6,2,16,17,12,20,10
8,8,8,2,14,10,6,15,0
9,9,2,13,5,20,1,7,17
10,10,20,5,17,16,0,10,8
11,11,1,14,15,2,9,18,16
12,12,8,9,0,20,7,17,4
13,13,19,8,13,5,16,0,7
14,14,13,14,3,19,9,1,8
15,15,5,6,20,2,1,3,15
16,16,4,19,3,6,12,15,20
17,17,2,7,19,4,13,18,16
18,18,6,11,0,20,1,2,9
19,19,16,13,2,19,8,4,9
20,20,8,6,20,18,3,12,11
21,21,10,13,14,1,11,6,20
22,22,1,20,14,12,0,11,2
23,23,10,5,12,17,16,15,8
24,24,6,16,11,1,7,2,14
25,25,8,17,19,3,15,10,18
26,26,15,10,20,8,0,9,13
27,27,13,7,2,16,8,1,11
28,28,7,3,15,10,14,1,20
29,29,17,8,0,9,16,10,3
30,30,15,14,8,20,1,18,16
31,31,0,3,9,16,20,4,14
32,32,10,16,20,18,6,1,12
33,33,20,6,4,2,19,11,9
34,34,4,15,8,18,6,9,7
35,35,5,8,18,6,12,19,10
36,36,6,17,16,5,15,19,4
37,37,2,17,4,12,5,18,20
38,38,20,2,18,8,17,3,12
39,39,4,14,0,17,12,18,1
40,40,1,8,6,0,14,5,10
41,41,10,14,15,8,0,3,9
42,42,0,18,1,19,20,9,14
43,43,14,12,10,3,15,20,11
44,44,6,4,20,10,12,16,1
45,45,20,19,16,4,5,9,0
46,46,8,20,9,4,6,16,18
47,47,3,20,2,5,10,18,12
48,48,14,12,19,6,11,16,17
