,round,tube,sp,st,final_pop
0,0,0,2,"(0.0, 0.0, 0.030360350867639944, 0.054620422257899676, 0.0, 0.022173873047497968, 0.0, 0.0, 0.0, 0.049884824605038555)",29
1,0,0,2,"(0.0, 0.0, 0.015133616146690563, 0.054620422257899676, 0.0, 0.013898765613571047, 0.0, 0.0, 0.0, 0.027252336817840662)",41
2,0,0,2,"(0.0, 0.0, 0.030360350867639944, 0.054620422257899676, 0.0, 0.0212450420452311, 0.0, 0.0, 0.0, 0.049884824605038555)",81
3,0,0,2,"(0.0, 0.0, 0.030360350867639944, 0.08907557369349299, 0.0, 0.02511892626773576, 0.0, 0.0, 0.0, 0.05830737916070813)",20
4,0,1,2,"(0.0, 0.0, 0.030360350867639944, 0.054620422257899676, 0.0, 0.0212450420452311, 0.0, 0.0, 0.0, 0.049884824605038555)",92
5,0,1,2,"(0.0, 0.0, 0.015133616146690563, 0.054620422257899676, 0.0, 0.013898765613571047, 0.0, 0.0, 0.0, 0.027252336817840662)",58
6,0,1,2,"(0.0, 0.0, 0.030360350867639944, 0.054620422257899676, 0.0, 0.022173873047497968, 0.0, 0.0, 0.0, 0.049884824605038555)",28
7,0,2,2,"(0.0, 0.0, 0.030360350867639944, 0.054620422257899676, 0.0, 0.022173873047497968, 0.0, 0.0, 0.0, 0.049884824605038555)",66
8,0,2,2,"(0.0, 0.0, 0.030360350867639944, 0.054620422257899676, 0.0, 0.0212450420452311, 0.0, 0.0, 0.0, 0.049884824605038555)",53
9,0,2,2,"(0.0, 0.0, 0.015133616146690563, 0.054620422257899676, 0.0, 0.013898765613571047, 0.0, 0.0, 0.0, 0.027252336817840662)",17
10,0,2,2,"(0.0, 0.0, 0.030360350867639944, 0.08907557369349299, 0.0, 0.02511892626773576, 0.0, 0.0, 0.0, 0.05830737916070813)",2
