,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,17,18,20,19,4,13
1,1,20,8,3,13,10,6,5
2,2,19,7,1,12,5,14,15
3,3,4,1,0,6,20,7,11
4,4,16,13,9,12,17,6,2
5,5,12,5,8,3,1,2,13
6,6,12,8,7,4,20,0,17
7,7,10,7,8,11,9,15,16
8,8,4,1,5,11,9,18,13
9,9,15,2,9,8,7,12,20
10,10,20,5,15,7,19,17,14
11,11,3,15,4,2,14,19,13
12,12,0,1,18,13,9,15,16
13,13,11,15,17,9,20,2,5
14,14,18,12,1,3,6,5,8
15,15,18,6,4,0,16,15,2
16,16,20,13,3,19,15,6,11
17,17,11,17,1,20,2,3,4
18,18,6,9,1,10,18,8,7
19,19,19,8,2,20,4,9,16
20,20,15,18,9,6,20,13,17
21,21,18,10,1,4,13,8,19
22,22,14,2,3,13,17,10,11
23,23,12,20,4,14,0,8,6
24,24,14,4,18,19,10,9,2
25,25,12,15,11,19,20,16,0
26,26,2,13,12,18,9,20,7
27,27,13,17,7,10,3,15,2
28,28,12,4,18,20,10,14,1
29,29,6,12,13,0,5,7,3
30,30,1,0,18,4,17,20,8
31,31,17,12,3,1,13,14,18
32,32,3,17,7,5,13,19,14
33,33,13,7,12,20,16,4,14
34,34,15,17,5,3,2,19,4
35,35,19,1,8,20,16,12,6
36,36,17,20,7,13,8,9,2
37,37,5,4,1,11,18,20,15
38,38,1,11,2,19,0,5,6
39,39,20,19,1,16,17,11,18
40,40,14,17,16,9,3,0,11
41,41,14,16,9,4,13,1,20
42,42,4,14,6,16,5,0,9
43,43,15,9,4,0,8,6,16
44,44,16,2,5,7,9,15,6
45,45,16,0,3,11,4,12,18
46,46,18,4,2,16,7,5,0
47,47,0,1,17,11,2,7,4
48,48,10,16,5,14,13,12,6
