,round,tube0,tube1,tube2
0,0,9,2,5
1,1,9,6,8
2,2,6,2,1
3,3,5,3,8
4,4,5,4,1
5,5,3,4,9
6,6,0,5,1
7,7,6,0,3
8,8,3,4,6
9,9,7,5,3
10,10,2,9,1
11,11,0,7,8
12,12,0,8,5
13,13,7,9,2
14,14,2,5,1
15,15,3,2,1
16,16,2,3,7
17,17,2,1,5
18,18,1,4,9
19,19,9,2,7
20,20,2,0,8
21,21,0,3,2
22,22,6,7,1
23,23,3,4,9
