,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,2,4,11,1,18,12
1,1,9,8,15,1,3,16,20
2,2,5,7,15,3,10,9,20
3,3,14,7,12,5,16,10,0
4,4,2,7,11,18,1,17,8
5,5,17,15,19,5,20,13,16
6,6,18,16,3,6,10,9,20
7,7,10,1,20,13,3,5,7
8,8,18,15,5,16,10,1,17
9,9,12,4,5,2,15,16,9
10,10,16,19,11,15,7,3,4
11,11,11,6,7,10,16,1,9
12,12,1,2,15,5,7,10,16
13,13,8,19,1,2,7,15,18
14,14,3,18,8,20,7,19,2
15,15,17,9,14,7,1,4,6
16,16,8,3,19,16,9,4,11
17,17,4,18,13,10,7,2,19
18,18,12,1,20,6,15,3,7
19,19,2,7,16,14,11,10,1
20,20,13,6,9,15,4,8,3
21,21,19,12,15,9,1,4,3
22,22,8,17,6,13,12,5,0
23,23,12,6,10,15,4,16,0
24,24,15,8,18,12,10,7,1
25,25,17,7,13,11,3,15,19
26,26,13,17,12,14,4,5,3
27,27,4,3,7,9,13,19,2
28,28,5,4,13,2,6,3,14
29,29,0,3,19,18,2,4,12
30,30,9,20,6,2,5,4,19
31,31,8,4,7,2,14,19,16
32,32,6,1,14,0,5,15,10
33,33,10,11,19,18,13,17,4
34,34,18,6,0,3,4,17,16
35,35,8,4,7,20,17,10,19
36,36,5,12,15,19,11,16,18
37,37,13,9,16,17,14,0,3
38,38,8,2,18,19,6,17,20
39,39,9,15,17,12,14,8,10
40,40,12,14,11,18,2,10,3
41,41,19,13,3,20,12,16,0
42,42,8,7,6,11,10,2,5
43,43,18,16,4,11,19,20,0
44,44,0,18,16,6,13,11,3
45,45,1,14,15,19,6,0,18
46,46,11,19,13,15,9,0,17
47,47,11,6,4,1,13,20,15
48,48,5,9,17,14,8,7,20
