,round,tube,sp,st,final_pop
0,0,0,1,"(0.012205286490849555, 0.0, 0.0, 0.08966549164938221, 0.05463735820250276, 0.0, 0.0, 0.0, 0.0691970240009641, 0.0)",67
1,0,0,1,"(0.013307402688565478, 0.0, 0.0, 0.08395724194034294, 0.06313808807790898, 0.0, 0.0, 0.0, 0.0691970240009641, 0.0)",94
2,0,0,1,"(0.013307402688565478, 0.0, 0.0, 0.047274154657714805, 0.05463735820250276, 0.0, 0.0, 0.0, 0.09586214400392243, 0.0)",522
3,0,0,1,"(0.013307402688565478, 0.0, 0.0, 0.08395724194034294, 0.05463735820250276, 0.0, 0.0, 0.0, 0.0691970240009641, 0.0)",164
4,0,1,1,"(0.012205286490849555, 0.0, 0.0, 0.08966549164938221, 0.05463735820250276, 0.0, 0.0, 0.0, 0.0691970240009641, 0.0)",92
5,0,1,1,"(0.013307402688565478, 0.0, 0.0, 0.047274154657714805, 0.05463735820250276, 0.0, 0.0, 0.0, 0.09586214400392243, 0.0)",456
6,0,1,1,"(0.013307402688565478, 0.0, 0.0, 0.08395724194034294, 0.06313808807790898, 0.0, 0.0, 0.0, 0.0691970240009641, 0.0)",62
7,0,1,1,"(0.013307402688565478, 0.0, 0.0, 0.08395724194034294, 0.05463735820250276, 0.0, 0.0, 0.0, 0.0691970240009641, 0.0)",235
8,0,2,1,"(0.012205286490849555, 0.0, 0.0, 0.08966549164938221, 0.05463735820250276, 0.0, 0.0, 0.0, 0.0691970240009641, 0.0)",146
9,0,2,1,"(0.013307402688565478, 0.0, 0.0, 0.08395724194034294, 0.05463735820250276, 0.0, 0.0, 0.0, 0.0691970240009641, 0.0)",155
10,0,2,1,"(0.013307402688565478, 0.0, 0.0, 0.047274154657714805, 0.05463735820250276, 0.0, 0.0, 0.0, 0.09586214400392243, 0.0)",358
11,0,2,1,"(0.013307402688565478, 0.0, 0.0, 0.08395724194034294, 0.06313808807790898, 0.0, 0.0, 0.0, 0.0691970240009641, 0.0)",170
