,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,8,9,3,10,12,16
1,1,16,1,9,14,7,6,8
2,2,19,8,12,14,7,15,11
3,3,2,16,8,4,20,12,18
4,4,17,14,10,16,6,20,15
5,5,1,4,2,14,7,8,12
6,6,10,14,7,16,5,4,1
7,7,16,0,2,19,7,12,1
8,8,4,5,11,17,6,7,12
9,9,10,1,20,16,8,17,9
10,10,7,2,11,6,20,8,12
11,11,11,10,1,17,18,6,5
12,12,0,4,8,10,12,5,16
13,13,11,13,3,16,2,14,1
14,14,11,17,4,16,2,1,14
15,15,4,0,12,16,2,1,8
16,16,1,15,9,10,18,20,5
17,17,9,3,11,6,17,8,19
18,18,8,6,0,4,19,10,14
19,19,20,6,18,5,12,11,0
20,20,14,11,2,18,17,5,19
21,21,6,19,5,11,17,4,1
22,22,13,11,14,15,4,6,19
23,23,7,17,11,1,18,13,12
24,24,3,13,11,18,20,5,1
25,25,4,12,16,15,19,14,2
26,26,15,0,8,2,14,9,6
27,27,9,14,12,1,7,17,18
28,28,8,5,10,4,1,0,2
29,29,6,8,15,7,14,3,2
30,30,3,11,4,7,10,19,9
31,31,5,1,17,11,9,18,7
32,32,10,8,19,6,15,13,16
33,33,8,7,12,10,20,13,17
34,34,3,4,18,10,14,20,16
35,35,19,6,7,9,17,5,12
36,36,20,8,17,13,2,9,10
37,37,11,3,15,2,8,18,17
38,38,1,2,20,7,8,15,14
39,39,20,4,14,11,15,9,12
40,40,12,14,9,8,13,7,6
41,41,1,9,20,5,4,16,0
42,42,16,15,17,11,10,9,12
43,43,20,6,8,11,9,0,19
44,44,2,12,0,1,7,6,8
45,45,8,12,9,10,7,11,3
46,46,14,7,18,1,2,9,17
47,47,9,10,8,14,16,19,4
48,48,2,10,1,8,0,12,15
