,round,tube,sp,st,final_pop
0,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",9
1,0,0,11,"(0.09256283132601509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",1
2,0,0,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",95
3,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.028626920194920406, 0.0, 0.11811188615698948, 0.01352275310140213)",3
4,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1214
5,0,0,13,"(0.0, 0.0, 0.07384241617723354, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
6,0,0,13,"(0.0, 0.0, 0.04488633899271083, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",4
7,0,0,13,"(0.0, 0.0, 0.03658011147040086, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",5
8,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.01788316330289414, 0.0, 0.10920932762697225, 0.022854187839533902)",1
9,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.008474713571290303, 0.02271982369941325, 0.0, 0.2542193110870139, 0.013811235451111454)",2
10,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.100115040099271, 0.012272649458557041, 0.026712617874513216, 0.0, 0.11811188615698948, 0.0328646136776218)",1
11,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.07603534070617533, 0.012272649458557041, 0.02271982369941325, 0.0, 0.09376684472110913, 0.022854187839533902)",1
12,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.07982418539189398, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
13,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.040064802172417625)",2
14,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.15999195462536706, 0.03381274647085412)",1
15,0,0,13,"(0.0, 0.0, 0.026023193772234963, 0.0, 0.0533888839560139, 0.018254174619966153, 0.04050911566387748, 0.0, 0.11358244066886092, 0.022854187839533902)",1
16,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.07087787918338577, 0.022854187839533902)",2
17,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.005943664538144292, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
18,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.015364751541528224, 0.024951147171126307, 0.0, 0.11811188615698948, 0.022854187839533902)",1
19,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.00806018903824014, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
20,0,0,13,"(0.0, 0.0, 0.07301790143254307, 0.0, 0.0768694514966618, 0.012272649458557041, 0.024533737316087798, 0.0, 0.11811188615698948, 0.022854187839533902)",3
21,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.05892095863050523, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
22,0,1,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.04319920262154384, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",2
23,0,1,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.017060254452538993, 0.013538136313320443)",1
24,0,1,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",174
25,0,1,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.01183127176175094, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",4
26,0,1,8,"(0.0, 0.0, 0.01603402047481031, 0.0027713653093645553, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.009930637170642893)",1
27,0,1,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06728113030839701, 0.0)",1
28,0,1,11,"(0.14136361944642487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",1
29,0,1,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",100
30,0,1,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06846852649048378, 0.0)",1
31,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.03318592078216131)",1
32,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02361308779063745, 0.0, 0.11811188615698948, 0.022854187839533902)",1
33,0,1,13,"(0.0, 0.0, 0.03399295170025419, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
34,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.01136004726703095, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",3
35,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.07824057250512487, 0.012272649458557041, 0.012656754587722483, 0.0, 0.11811188615698948, 0.022854187839533902)",1
36,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.08302949428193894, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
37,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.09981891622705741, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",2
38,0,1,13,"(0.0, 0.0, 0.05394329629881817, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",2
39,0,1,13,"(0.0, 0.0, 0.05453057094847469, 0.0, 0.10087429390457471, 0.012272649458557041, 0.03817518415258245, 0.0, 0.0964156323140945, 0.022854187839533902)",4
40,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.022619120698628547, 0.0, 0.11811188615698948, 0.022854187839533902)",4
41,0,1,13,"(0.0, 0.0, 0.02306289912328181, 0.0, 0.10087429390457471, 0.01136004726703095, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
42,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.11871814240355448, 0.016065616971065594, 0.028668898628458346, 0.0, 0.11811188615698948, 0.022854187839533902)",1
43,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.010616287071516553, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
44,0,1,13,"(0.0, 0.0, 0.040118569116450085, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.027734858502785082)",1
45,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",943
46,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.07812389180411769, 0.022854187839533902)",1
47,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10915187813992588, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
48,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.03341204242060668, 0.0, 0.11811188615698948, 0.022854187839533902)",4
49,0,2,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.019558214036542274, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",1
50,0,2,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.01530634759591653)",3
51,0,2,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",304
52,0,2,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.0104466770353927, 0.013538136313320443)",1
53,0,2,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.009365709267884399)",2
54,0,2,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.03452509368107351, 0.017443176133622482, 0.011466327601190322, 0.016642157353448792)",1
55,0,2,8,"(0.0, 0.0, 0.011574178962370398, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",1
56,0,2,11,"(0.06527842465842776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",1
57,0,2,11,"(0.11444056237412145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",1
58,0,2,11,"(0.10276987668558232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03740167242380038, 0.0)",1
59,0,2,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",110
60,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",773
61,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.02882230763683005, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
62,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.014059132425037707, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
63,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.0419761046908153, 0.0, 0.11811188615698948, 0.022854187839533902)",4
64,0,2,13,"(0.0, 0.0, 0.027206866187601632, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
65,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.030275961152582923, 0.0, 0.11811188615698948, 0.022854187839533902)",1
66,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.02249444381862536, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",6
67,0,2,13,"(0.0, 0.0, 0.03025169138778148, 0.0, 0.06579540175112926, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
