,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,19,0,11,7,9,14
1,1,14,20,13,7,10,15,12
2,2,13,8,5,7,17,2,14
3,3,13,6,1,2,20,19,15
4,4,4,12,1,6,5,9,10
5,5,17,14,18,6,19,16,5
6,6,18,0,20,14,16,1,13
7,7,3,13,19,4,20,15,16
8,8,6,4,15,1,20,10,7
9,9,6,1,4,9,10,0,20
10,10,14,10,16,7,3,19,15
11,11,2,4,7,14,11,20,8
12,12,5,18,10,1,0,19,20
13,13,3,13,9,14,17,19,4
14,14,0,6,11,12,14,16,2
15,15,0,5,13,10,7,15,8
16,16,6,16,20,1,13,7,15
17,17,2,19,3,16,10,6,8
18,18,8,16,5,7,20,15,14
19,19,0,9,1,20,7,6,12
20,20,20,5,9,15,2,7,13
21,21,5,16,14,3,8,7,4
22,22,11,3,7,1,9,14,16
23,23,4,11,3,12,2,15,6
24,24,13,1,9,20,14,3,12
25,25,5,14,4,9,15,12,8
26,26,1,15,11,12,17,14,4
27,27,9,7,3,2,12,14,20
28,28,16,7,9,11,19,17,1
29,29,1,17,8,16,5,11,9
30,30,16,19,6,1,9,8,4
31,31,11,9,17,7,5,4,10
32,32,19,18,3,9,0,10,8
33,33,20,14,1,10,4,6,2
34,34,6,0,5,11,17,2,15
35,35,18,17,16,15,5,19,2
36,36,5,10,2,1,18,4,6
37,37,18,2,15,1,13,9,11
38,38,12,7,6,16,15,9,4
39,39,17,1,8,0,2,16,7
40,40,17,12,15,19,14,7,1
41,41,18,8,15,5,6,13,2
42,42,20,12,9,18,16,1,8
43,43,11,16,19,13,0,7,9
44,44,13,10,9,18,6,14,4
45,45,15,2,14,0,5,9,4
46,46,2,18,4,5,15,16,1
47,47,6,5,14,4,17,20,10
48,48,5,18,8,2,13,17,19
