,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,0,16,13,10,19,6
1,1,1,18,3,14,7,6,2
2,2,5,16,4,11,20,9,1
3,3,10,1,6,9,12,18,14
4,4,19,11,8,16,17,1,0
5,5,10,8,1,13,3,17,6
6,6,10,9,16,20,0,4,18
7,7,14,0,7,13,18,20,17
8,8,12,9,2,14,5,17,19
9,9,17,20,18,0,5,6,2
10,10,20,11,1,16,18,12,19
11,11,7,2,6,11,18,15,3
12,12,4,7,12,16,14,1,8
13,13,1,5,3,6,14,15,0
14,14,16,10,2,14,5,9,8
15,15,12,1,14,2,9,16,13
16,16,10,1,3,6,13,7,5
17,17,16,1,9,3,11,0,4
18,18,17,13,11,12,9,18,19
19,19,14,7,5,20,15,11,8
20,20,15,5,4,8,0,19,20
21,21,12,15,20,16,8,4,2
22,22,20,1,19,4,3,9,10
23,23,2,5,1,17,3,8,12
24,24,1,18,8,5,11,3,0
25,25,14,9,12,10,16,3,17
26,26,3,0,14,9,16,12,17
27,27,5,17,12,15,11,9,7
28,28,11,0,19,4,10,20,18
29,29,12,15,6,5,10,7,1
30,30,20,1,6,2,11,5,10
31,31,11,15,8,9,13,5,17
32,32,18,0,11,2,19,17,13
33,33,13,7,18,14,10,16,17
34,34,17,7,4,19,2,12,15
35,35,18,15,2,1,6,8,13
36,36,4,9,15,16,11,6,18
37,37,17,10,9,6,2,15,12
38,38,14,15,1,18,0,5,10
39,39,0,6,14,3,18,8,11
40,40,13,3,0,5,18,4,2
41,41,12,6,7,16,5,13,20
42,42,13,3,9,17,18,6,2
43,43,16,20,0,5,4,3,15
44,44,7,3,17,12,16,14,13
45,45,8,11,16,18,1,0,13
46,46,6,10,20,12,18,4,2
47,47,6,19,15,10,3,12,20
48,48,1,16,0,4,3,13,9
