,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,6,4,2,14,19,1
1,1,14,18,2,4,15,9,19
2,2,1,0,2,18,19,20,5
3,3,11,1,12,5,17,9,10
4,4,10,5,14,13,15,16,9
5,5,10,20,1,8,11,3,18
6,6,13,3,1,14,4,10,2
7,7,4,12,5,15,2,14,17
8,8,8,20,13,17,15,0,1
9,9,9,17,11,18,13,5,6
10,10,12,8,19,3,14,17,11
11,11,14,3,16,2,20,9,13
12,12,10,20,0,5,12,13,9
13,13,1,6,13,0,7,15,4
14,14,13,12,0,20,2,19,6
15,15,9,5,10,12,2,3,1
16,16,20,19,1,2,3,12,16
17,17,13,12,3,14,10,15,18
18,18,13,8,17,15,6,3,4
19,19,8,15,5,19,14,1,11
20,20,17,3,4,20,13,5,16
21,21,0,18,11,8,1,5,14
22,22,2,14,12,6,19,7,1
23,23,6,15,11,18,14,13,20
24,24,20,13,11,17,5,8,18
25,25,16,20,8,15,12,9,13
26,26,3,5,14,19,8,17,7
27,27,3,10,8,17,2,11,0
28,28,1,15,0,11,18,5,16
29,29,0,16,20,12,7,14,10
30,30,14,6,17,15,3,20,16
31,31,14,13,7,16,4,20,10
32,32,10,13,0,2,15,17,19
33,33,8,9,7,1,6,20,2
34,34,14,10,5,9,8,19,18
35,35,4,2,1,13,20,9,6
36,36,1,17,15,14,11,6,7
37,37,2,18,20,7,11,17,19
38,38,3,18,4,6,19,8,16
39,39,16,2,9,8,6,3,4
40,40,1,17,14,7,18,3,5
41,41,20,14,7,13,4,17,2
42,42,17,12,2,6,3,11,14
43,43,4,2,5,16,13,19,18
44,44,14,2,10,7,16,3,6
45,45,8,20,12,15,3,2,13
46,46,4,14,18,0,10,9,3
47,47,2,8,13,0,6,14,17
48,48,13,11,12,16,3,0,20
