,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,3,15,4,20,19,1
1,1,14,17,10,2,16,12,13
2,2,13,17,9,8,6,19,20
3,3,0,14,18,5,19,17,7
4,4,7,13,11,16,15,6,1
5,5,20,15,13,8,7,4,14
6,6,2,15,11,6,13,4,19
7,7,16,9,0,13,3,18,11
8,8,15,13,0,6,20,8,1
9,9,17,3,14,9,7,8,16
10,10,4,8,3,11,9,10,19
11,11,1,15,4,2,7,5,11
12,12,17,16,10,20,4,3,11
13,13,3,5,2,6,11,18,9
14,14,11,9,12,19,18,17,20
15,15,11,17,16,20,5,6,10
16,16,5,9,12,2,15,4,3
17,17,7,14,16,6,2,10,3
18,18,3,4,0,14,5,20,7
19,19,12,17,10,4,16,5,13
20,20,16,13,2,20,4,17,5
21,21,0,8,10,7,18,3,11
22,22,14,9,17,19,10,3,15
23,23,5,7,0,3,2,8,6
24,24,2,18,4,1,8,19,6
25,25,2,0,12,17,8,6,1
26,26,12,14,1,6,9,7,20
27,27,8,20,10,3,2,15,16
28,28,16,6,18,17,0,15,4
29,29,7,14,11,1,10,12,16
30,30,2,1,15,20,7,16,0
31,31,4,3,11,9,10,13,19
32,32,19,15,20,3,5,18,11
33,33,3,12,18,11,9,13,16
34,34,7,19,6,4,13,9,3
35,35,12,9,2,11,13,0,4
36,36,2,6,8,19,14,11,16
37,37,3,8,18,19,17,15,11
38,38,3,0,2,10,20,4,1
39,39,3,15,0,13,6,8,10
40,40,1,10,13,17,6,11,20
41,41,19,13,0,9,6,14,8
42,42,19,15,0,13,5,7,2
43,43,13,20,11,12,6,18,5
44,44,1,10,0,16,5,11,9
45,45,6,15,14,3,1,0,17
46,46,5,18,2,1,13,17,20
47,47,11,10,3,5,2,8,9
48,48,1,7,4,9,8,15,16
