,round,tube,sp,st,final_pop
0,0,0,1,"(0.0, 0.01819021681934756, 0.0, 0.024584807322582867, 0.0, 0.01498355219082073, 0.0, 0.0, 0.0154164923044359, 0.023187541493778534)",78
1,0,0,8,"(0.0, 0.0, 0.018265386330573383, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",1
2,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.02450888638947182, 0.0, 0.0, 0.0, 0.09015470230744664, 0.21240828662903488)",3
3,0,0,8,"(0.0, 0.0, 0.010618173304468403, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.17888534500535483, 0.21240828662903488)",1
4,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",445
5,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.03776119076996584, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",1
6,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.013762383461883626, 0.0, 0.0, 0.0, 0.10496992698505436, 0.32137197388642413)",1
7,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.09587776514043629, 0.21240828662903488)",4
8,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.035585825388471236, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",6
9,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.08798291896470058, 0.21240828662903488)",1
10,0,0,8,"(0.0, 0.0, 0.011647812361121768, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",1
11,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.1767586512640615)",1
12,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.1553500428176551, 0.21240828662903488)",1
13,0,0,8,"(0.0, 0.0, 0.010981153334169094, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",1
14,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.16920655849423152)",1
15,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.12155514484885392, 0.1783650584707146)",3
16,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.12155514484885392, 0.18874141898890096)",1
17,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.15966366407500657)",2
18,0,0,11,"(0.0, 0.08228264938806344, 0.05270785725951348, 0.05574002464953468, 0.0, 0.010099699604782979, 0.03162863951933607, 0.07124333527288926, 0.0, 0.024514973626314607)",8
19,0,0,11,"(0.0, 0.08228264938806344, 0.05270785725951348, 0.059634594524132334, 0.0, 0.010099699604782979, 0.03162863951933607, 0.07124333527288926, 0.0, 0.024514973626314607)",113
20,0,0,13,"(0.008454230104447302, 0.0, 0.0, 0.019077164176995832, 0.014918279475658146, 3.170207648739196e-05, 0.010955861446940494, 0.0, 0.0036202292047445217, 0.016902335308094537)",1
21,0,0,13,"(0.008454230104447302, 0.0, 0.0, 0.015729601905918704, 0.011972487992894083, 3.170207648739196e-05, 0.007207709811237389, 0.0, 0.0036736608363776716, 0.013558837205131282)",1
