,round,tube0,tube1,tube2
0,0,9,7,3
1,1,9,3,5
2,2,1,8,9
3,3,0,1,2
4,4,2,9,3
5,5,5,7,6
6,6,8,1,0
7,7,7,4,8
8,8,7,6,1
9,9,7,0,9
10,10,5,6,0
11,11,3,0,9
12,12,0,1,7
13,13,7,1,3
14,14,7,4,2
15,15,9,0,6
16,16,0,3,7
17,17,0,3,5
18,18,7,9,1
19,19,5,3,9
20,20,3,7,2
21,21,2,6,8
22,22,2,6,9
23,23,0,2,6
