,round,tube0,tube1,tube2
0,0,4,0,5
1,1,0,4,2
2,2,8,6,9
3,3,5,0,1
4,4,9,5,8
5,5,5,0,1
6,6,8,2,1
7,7,3,7,2
8,8,0,1,2
9,9,5,9,1
10,10,4,0,6
11,11,9,1,0
12,12,4,1,5
13,13,1,0,6
14,14,9,5,2
15,15,2,9,7
16,16,1,3,8
17,17,0,8,6
18,18,8,6,4
19,19,7,2,6
20,20,2,9,0
21,21,6,3,4
22,22,7,1,8
23,23,1,2,4
