,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,5,3,14,13,0,11
1,1,5,8,14,16,1,10,3
2,2,2,12,19,5,4,7,13
3,3,17,11,1,15,2,9,3
4,4,4,9,15,12,8,6,18
5,5,7,16,18,13,19,11,20
6,6,19,5,17,4,18,0,11
7,7,1,18,19,16,6,5,20
8,8,5,0,12,6,3,9,13
9,9,6,17,2,10,14,13,9
10,10,2,12,6,14,3,7,18
11,11,1,16,4,12,5,20,13
12,12,8,12,7,11,14,13,4
13,13,20,0,4,15,9,3,17
14,14,11,7,14,4,20,6,18
15,15,7,8,14,11,18,2,1
16,16,8,14,4,18,19,5,2
17,17,14,13,11,7,0,1,10
18,18,0,17,8,10,13,18,6
19,19,16,14,15,5,7,9,3
20,20,9,16,8,4,18,7,15
21,21,14,11,16,4,12,3,0
22,22,18,8,1,15,7,2,4
23,23,15,13,11,8,9,16,19
24,24,2,16,8,1,0,3,14
25,25,3,10,19,0,17,18,9
26,26,1,9,0,2,17,8,6
27,27,4,17,3,15,19,8,7
28,28,5,20,12,0,14,1,16
29,29,20,11,1,2,7,10,0
30,30,4,18,1,12,3,11,13
31,31,20,16,1,12,3,0,11
32,32,8,5,1,2,16,4,10
33,33,8,14,1,11,10,9,13
34,34,10,4,13,17,2,19,3
35,35,12,0,10,7,6,11,16
36,36,16,8,10,3,0,14,6
37,37,1,7,10,2,13,4,8
38,38,0,16,4,12,6,10,8
39,39,1,9,10,15,8,17,11
40,40,11,18,6,7,8,4,5
41,41,18,0,12,16,4,20,2
42,42,8,1,19,13,7,17,12
43,43,10,17,20,7,1,18,15
44,44,9,4,10,15,3,0,16
45,45,0,16,20,15,8,7,11
46,46,7,1,14,10,3,6,15
47,47,20,5,6,1,12,17,14
48,48,11,14,12,10,4,19,9
