,round,tube0,tube1,tube2
0,0,1,4,5
1,1,4,3,2
2,2,0,5,9
3,3,0,1,4
4,4,1,5,4
5,5,7,8,6
6,6,5,9,4
7,7,3,1,9
8,8,0,5,8
9,9,5,2,9
10,10,9,2,6
11,11,2,5,9
12,12,2,7,5
13,13,1,3,5
14,14,6,7,4
15,15,4,9,6
16,16,2,0,8
17,17,7,6,0
18,18,5,1,4
19,19,3,8,6
20,20,1,4,6
21,21,3,1,4
22,22,6,2,4
23,23,6,3,9
