,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,15,16,13,8,20,10,2
1,1,9,8,15,2,1,16,12
2,2,3,1,20,7,0,4,5
3,3,2,16,14,18,8,7,17
4,4,11,0,13,20,5,18,17
5,5,13,6,3,5,10,20,16
6,6,1,9,15,7,13,5,12
7,7,16,8,7,15,19,4,10
8,8,5,11,19,8,15,9,12
9,9,17,1,14,6,10,4,12
10,10,2,7,0,5,12,9,18
11,11,0,9,20,16,3,4,11
12,12,13,15,14,12,7,18,16
13,13,19,9,17,15,4,14,2
14,14,7,2,12,16,14,0,1
15,15,8,20,6,17,3,0,12
16,16,15,19,13,8,17,7,14
17,17,0,2,17,13,6,8,14
18,18,20,5,11,1,0,8,19
19,19,14,6,8,12,18,4,3
20,20,14,10,20,4,11,15,1
21,21,10,16,12,8,3,11,0
22,22,15,14,12,5,10,13,19
23,23,7,15,4,19,9,2,10
24,24,11,4,17,6,5,8,20
25,25,5,13,10,15,12,14,2
26,26,0,19,11,20,13,18,16
27,27,11,15,2,9,17,18,13
28,28,4,14,18,12,5,1,2
29,29,16,20,9,1,13,14,6
30,30,4,1,6,8,9,13,18
31,31,0,9,2,5,17,12,15
32,32,4,15,7,14,17,0,10
33,33,4,5,7,17,1,18,10
34,34,11,8,5,1,15,7,20
35,35,5,9,12,16,14,8,4
36,36,6,7,3,17,14,1,18
37,37,9,5,12,14,19,18,4
38,38,13,0,6,2,16,7,20
39,39,9,18,17,2,7,16,5
40,40,2,1,20,17,8,16,19
41,41,20,7,16,11,4,13,19
42,42,2,16,1,8,7,15,19
43,43,15,2,12,18,8,10,1
44,44,1,10,3,8,12,17,6
45,45,6,12,1,16,9,18,11
46,46,11,9,19,4,5,1,12
47,47,5,12,15,7,4,9,14
48,48,14,2,11,8,17,13,16
