,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,9,7,11,15,10,17
1,1,16,0,8,14,17,4,5
2,2,11,8,14,2,5,3,19
3,3,2,17,1,6,3,20,14
4,4,12,11,14,0,7,9,20
5,5,9,18,19,1,20,2,3
6,6,5,16,6,13,4,3,7
7,7,5,14,6,11,16,17,13
8,8,15,5,20,6,0,2,16
9,9,1,8,10,0,6,15,14
10,10,2,8,9,1,4,18,0
11,11,7,19,13,8,15,1,10
12,12,14,7,6,18,12,19,20
13,13,19,20,16,11,13,3,0
14,14,19,9,20,2,4,11,18
15,15,4,2,9,6,11,16,0
16,16,12,13,15,19,17,18,6
17,17,18,15,7,14,10,5,19
18,18,1,19,13,14,12,10,16
19,19,2,11,17,1,14,4,19
20,20,11,14,3,10,9,8,20
21,21,8,0,2,11,12,14,9
22,22,20,13,15,17,1,3,8
23,23,7,17,13,20,14,15,4
24,24,7,5,16,18,8,10,2
25,25,3,15,12,9,14,18,7
26,26,14,1,10,13,16,19,20
27,27,16,13,1,9,11,15,6
28,28,3,13,18,19,16,8,11
29,29,14,13,2,3,4,10,9
30,30,16,13,6,1,19,4,5
31,31,17,16,12,5,7,4,9
32,32,11,8,15,14,2,16,10
33,33,12,7,5,16,15,13,1
34,34,18,4,2,11,3,10,5
35,35,4,0,14,9,12,15,2
36,36,9,10,19,16,13,15,14
37,37,2,11,15,20,19,6,1
38,38,0,15,18,7,6,10,2
39,39,1,17,15,5,3,16,4
40,40,3,6,14,0,5,8,17
41,41,12,19,6,5,14,18,13
42,42,13,14,3,17,10,20,1
43,43,7,6,0,3,2,4,11
44,44,6,17,8,19,15,2,5
45,45,4,8,10,1,19,20,17
46,46,12,9,14,2,4,17,13
47,47,5,1,2,12,6,7,3
48,48,20,16,1,15,3,5,7
