,round,tube,nut,amount
0,0.0,0.0,0.0,0.03359025220486639
1,0.0,0.0,1.0,0.2958698090478744
2,0.0,0.0,2.0,0.5067944699261897
3,0.0,0.0,3.0,143.37324005942503
4,0.0,1.0,0.0,0.027526409469112095
5,0.0,1.0,1.0,0.2957620575894748
6,0.0,1.0,2.0,203.42170262481892
7,0.0,1.0,3.0,0.3848931469953789
8,0.0,2.0,0.0,0.06095520857966638
9,0.0,2.0,1.0,0.353525989828157
10,0.0,2.0,2.0,0.651444729025401
11,0.0,2.0,3.0,0.4475499199546493
12,0.0,3.0,0.0,0.04419119330741772
13,0.0,3.0,1.0,0.3428290266962656
14,0.0,3.0,2.0,353.83296897264944
15,0.0,3.0,3.0,0.43193633540951604
16,0.0,4.0,0.0,0.04257841710792289
17,0.0,4.0,1.0,0.396075425313569
18,0.0,4.0,2.0,456.76456740910675
19,0.0,4.0,3.0,0.3853963094651086
20,0.0,5.0,0.0,0.02346891985360671
21,0.0,5.0,1.0,0.251824922920303
22,0.0,5.0,2.0,894.1303494001418
23,0.0,5.0,3.0,0.3544423546900222
24,0.0,6.0,0.0,0.024652005635344486
25,0.0,6.0,1.0,0.28388960000303887
26,0.0,6.0,2.0,209.43532841107367
27,0.0,6.0,3.0,0.2654780989401988
28,0.0,7.0,0.0,0.03755907600279201
29,0.0,7.0,1.0,0.38784354870947646
30,0.0,7.0,2.0,430.5233006029538
31,0.0,7.0,3.0,0.3560879703020695
32,0.0,8.0,0.0,0.04788152781423577
33,0.0,8.0,1.0,0.2902432684638657
34,0.0,8.0,2.0,524.9878909016802
35,0.0,8.0,3.0,0.4330339333521267
36,0.0,9.0,0.0,0.054431780751477365
37,0.0,9.0,1.0,0.4601645187666777
38,0.0,9.0,2.0,42.55680865439886
39,0.0,9.0,3.0,71.72392433100586
40,0.0,10.0,0.0,0.058192010089841
41,0.0,10.0,1.0,0.4375131600902329
42,0.0,10.0,2.0,670.3835782434286
43,0.0,10.0,3.0,0.30307738817442176
44,0.0,11.0,0.0,0.05354031469151381
45,0.0,11.0,1.0,0.13649545090074278
46,0.0,11.0,2.0,0.504019437393915
47,0.0,11.0,3.0,0.9514308534046827
48,0.0,12.0,0.0,0.055388716588662734
49,0.0,12.0,1.0,0.23499075446239862
50,0.0,12.0,2.0,544.5051822779566
51,0.0,12.0,3.0,0.3999271619779426
52,0.0,13.0,0.0,0.024497218215308838
53,0.0,13.0,1.0,0.47281311387450453
54,0.0,13.0,2.0,0.07929420519500041
55,0.0,13.0,3.0,90.57171354848552
56,0.0,14.0,0.0,0.03754944557021392
57,0.0,14.0,1.0,0.4528503832507912
58,0.0,14.0,2.0,510.00957742609717
59,0.0,14.0,3.0,0.3078460885882538
60,0.0,15.0,0.0,0.03493633727389631
61,0.0,15.0,1.0,0.38224877003238833
62,0.0,15.0,2.0,459.6355346929739
63,0.0,15.0,3.0,0.44739913283458216
64,0.0,16.0,0.0,0.04801751680592637
65,0.0,16.0,1.0,0.3451405920814264
66,0.0,16.0,2.0,627.7596563592886
67,0.0,16.0,3.0,0.24587899388467074
68,0.0,17.0,0.0,0.0007645868691792401
69,0.0,17.0,1.0,0.17247518417157617
70,0.0,17.0,2.0,45.92437188576422
71,0.0,17.0,3.0,0.22169882001206442
72,0.0,18.0,0.0,0.050805203076694234
73,0.0,18.0,1.0,0.2486496821637418
74,0.0,18.0,2.0,658.09267215836
75,0.0,18.0,3.0,0.44616513125122065
76,0.0,19.0,0.0,0.028379154690422955
77,0.0,19.0,1.0,0.29639203732483466
78,0.0,19.0,2.0,585.7009988781708
79,0.0,19.0,3.0,0.41243935480415705
80,0.0,20.0,0.0,0.03965260667598358
81,0.0,20.0,1.0,0.3457546625666265
82,0.0,20.0,2.0,591.5010658229097
83,0.0,20.0,3.0,0.4380262446843266
