,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,11,16,4,5,15,20
1,1,9,6,4,3,20,8,1
2,2,1,12,11,10,5,9,13
3,3,1,9,0,5,17,13,7
4,4,8,0,14,11,18,5,19
5,5,3,19,1,13,16,6,18
6,6,7,0,1,14,18,12,13
7,7,5,0,6,2,4,16,11
8,8,12,0,2,9,10,6,14
9,9,2,7,16,5,19,4,10
10,10,7,4,8,6,13,11,20
11,11,0,2,8,7,13,11,4
12,12,6,13,0,19,20,10,7
13,13,14,6,20,19,3,13,4
14,14,1,16,9,4,20,5,18
15,15,0,9,3,5,10,17,19
16,16,20,4,2,0,8,5,14
17,17,2,6,11,3,18,13,4
18,18,5,9,15,13,12,4,11
19,19,4,5,14,10,6,1,7
20,20,15,2,16,5,20,10,9
21,21,7,14,18,8,13,0,11
22,22,5,6,14,17,3,1,0
23,23,5,13,3,17,12,19,14
24,24,3,2,18,12,17,15,0
25,25,2,9,14,12,10,20,11
26,26,1,10,17,19,15,20,3
27,27,1,2,18,5,0,13,17
28,28,18,14,12,0,3,16,11
29,29,14,16,7,17,18,6,1
30,30,14,1,0,3,10,11,19
31,31,17,7,6,11,5,8,2
32,32,14,7,5,16,6,3,17
33,33,20,2,6,16,11,14,0
34,34,8,13,11,18,2,7,20
35,35,11,14,8,4,10,16,3
36,36,18,0,2,12,17,6,5
37,37,5,6,19,12,17,15,16
38,38,10,11,9,19,16,20,14
39,39,7,1,2,3,11,15,0
40,40,19,12,10,13,9,15,4
41,41,15,6,20,13,18,5,9
42,42,8,11,14,3,12,6,17
43,43,15,16,9,11,6,13,1
44,44,0,2,4,1,14,8,3
45,45,0,2,1,10,8,18,11
46,46,8,10,2,5,6,18,15
47,47,14,4,8,9,13,3,0
48,48,12,4,2,14,7,8,1
