,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,3,4,7,12,11,15
1,1,0,1,3,9,15,16,11
2,2,1,5,7,2,19,15,13
3,3,3,4,10,7,2,1,18
4,4,8,17,16,4,5,11,3
5,5,2,6,19,5,7,1,3
6,6,2,8,12,0,1,14,3
7,7,15,6,8,1,14,16,2
8,8,8,15,19,6,13,18,20
9,9,15,10,2,19,16,1,14
10,10,13,2,15,6,16,12,1
11,11,3,0,17,10,2,6,20
12,12,10,14,11,7,5,3,18
13,13,5,10,3,1,8,14,4
14,14,10,5,9,4,2,19,6
15,15,17,12,1,4,16,3,2
16,16,6,18,8,3,11,4,13
17,17,17,1,6,14,4,20,2
18,18,8,3,0,5,4,16,7
19,19,7,1,11,5,4,17,10
20,20,4,18,9,12,11,6,13
21,21,14,9,5,1,3,2,0
22,22,2,0,5,4,17,3,12
23,23,3,2,8,1,5,14,0
24,24,11,20,12,0,18,17,7
25,25,5,1,7,19,6,13,15
26,26,7,2,13,4,17,19,3
27,27,10,3,14,0,20,18,13
28,28,15,13,6,1,0,14,17
29,29,0,2,7,14,15,13,10
30,30,20,0,2,19,15,3,7
31,31,2,5,8,4,6,0,7
32,32,2,4,16,12,20,5,10
33,33,9,2,0,18,7,6,20
34,34,4,11,6,8,2,15,7
35,35,12,3,13,6,18,5,1
36,36,3,0,9,15,17,5,11
37,37,5,6,7,2,15,8,19
38,38,7,8,17,2,1,12,18
39,39,11,20,5,7,14,19,12
40,40,11,16,3,14,4,1,12
41,41,2,14,1,0,3,12,17
42,42,8,7,14,0,9,1,2
43,43,0,4,2,10,18,12,20
44,44,13,7,14,20,19,12,1
45,45,3,16,0,2,17,1,7
46,46,8,15,4,18,13,1,7
47,47,7,8,0,14,20,16,9
48,48,6,17,0,7,9,8,13
