,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,9,10,20,6,14,7
1,1,7,2,12,11,10,5,3
2,2,3,17,16,13,14,11,2
3,3,19,17,8,10,2,15,12
4,4,12,11,10,19,5,16,14
5,5,10,1,15,2,8,4,9
6,6,0,14,11,10,2,17,5
7,7,14,19,8,5,11,12,17
8,8,1,0,10,14,12,11,13
9,9,8,15,3,10,2,5,14
10,10,1,12,6,11,20,10,7
11,11,20,2,16,0,19,6,5
12,12,16,18,4,8,11,10,7
13,13,11,14,9,19,8,2,12
14,14,10,0,8,18,12,17,13
15,15,8,16,13,4,1,2,12
16,16,5,7,14,0,13,4,1
17,17,1,4,8,20,9,14,5
18,18,1,6,7,16,5,8,18
19,19,13,0,20,16,1,11,14
20,20,13,15,17,9,12,2,16
21,21,14,0,4,15,6,7,16
22,22,13,19,4,10,3,12,7
23,23,14,9,7,10,1,20,8
24,24,19,2,14,11,4,8,18
25,25,16,13,11,20,10,9,15
26,26,16,18,0,10,12,4,6
27,27,15,14,9,2,10,6,0
28,28,10,4,3,5,8,0,16
29,29,7,9,1,13,16,10,6
30,30,14,15,2,3,10,0,1
31,31,11,4,1,15,19,6,18
32,32,19,5,17,9,16,13,1
33,33,12,9,16,3,15,20,4
34,34,12,17,19,11,20,8,6
35,35,2,0,17,7,15,4,19
36,36,15,4,11,20,14,3,17
37,37,12,19,17,0,4,7,13
38,38,0,7,9,11,19,14,13
39,39,5,18,9,20,8,6,7
40,40,12,8,13,6,2,4,3
41,41,0,7,6,4,14,12,11
42,42,13,7,19,11,14,20,15
43,43,20,14,8,11,13,12,15
44,44,20,6,15,7,17,3,16
45,45,9,15,20,7,8,11,2
46,46,3,10,1,19,16,11,15
47,47,17,3,4,6,13,11,0
48,48,13,14,12,5,1,2,0
