,round,tube0,tube1,tube2
0,0,3,9,6
1,1,6,4,5
2,2,7,2,3
3,3,1,8,3
4,4,8,7,4
5,5,8,2,4
6,6,0,1,2
7,7,1,2,7
8,8,6,8,3
9,9,3,1,7
10,10,2,3,7
11,11,6,5,8
12,12,4,7,2
13,13,1,6,9
14,14,2,1,0
15,15,0,1,7
16,16,0,8,2
17,17,9,7,1
18,18,4,8,5
19,19,8,5,1
20,20,8,3,9
21,21,4,8,3
22,22,4,8,7
23,23,4,5,6
